;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
04.09.2024;14:45:48;27,7;27,4;27,7;27,5;27,5;27,3;27,4;28,9;28,8;23,6;26,3;72,1;40;45;-147,7;0,0;0,00;-0,454;200;0
04.09.2024;14:45:58;27,6;27,4;27,7;27,4;27,4;27,2;27,5;28,9;28,8;23,6;26,3;71,9;40;45;-146,1;0,0;3,59;-0,451;200;0
04.09.2024;14:46:09;27,5;27,5;27,8;27,4;27,4;27,2;27,5;28,9;28,9;23,6;26,3;71,9;40;45;-147,0;0,0;2,33;-0,454;200;0
04.09.2024;14:46:19;27,5;27,6;27,8;27,4;27,4;27,2;27,6;28,9;28,9;23,7;26,3;71,9;40;45;-146,9;0,0;2,50;-0,457;200;0
04.09.2024;14:46:29;27,4;27,6;27,7;27,4;27,3;27,1;27,6;28,9;28,8;23,7;26,3;72,0;40;45;-145,7;0,0;2,46;-0,454;200;0
04.09.2024;14:46:39;27,3;27,7;27,7;27,4;27,4;27,1;27,7;28,9;28,8;23,7;26,3;71,7;40;45;-145,0;0,0;2,51;-0,457;200;0
04.09.2024;14:46:49;27,4;27,7;27,6;27,5;27,4;27,0;27,7;28,9;28,9;23,6;26,3;72,4;40;45;-146,4;0,0;2,47;-0,457;200;0
04.09.2024;14:46:59;27,5;27,7;27,5;27,5;27,4;26,9;27,7;28,8;28,9;23,7;26,3;72,5;40;45;-146,8;0,0;2,49;-0,457;200;0
04.09.2024;14:47:09;27,5;27,6;27,5;27,6;27,5;26,9;27,7;28,9;28,8;23,7;26,3;71,8;40;45;-147,8;0,0;2,51;-0,454;200;0
04.09.2024;14:47:19;27,6;27,5;27,4;27,6;27,5;26,9;27,7;28,9;28,8;23,7;26,3;72,2;40;45;-143,9;0,0;2,50;-0,451;200;0
04.09.2024;14:47:29;27,7;27,5;27,3;27,6;27,5;26,9;27,7;28,9;28,9;23,7;26,3;72,2;40;45;-136,2;0,0;2,52;-0,454;200;0
04.09.2024;14:47:39;27,7;27,4;27,3;27,7;27,6;26,9;27,6;28,9;28,9;23,7;26,3;72,1;40;45;-143,7;0,0;2,51;-0,451;200;0
04.09.2024;14:47:49;27,8;27,4;27,4;27,7;27,6;26,9;27,5;28,9;28,8;23,7;26,3;72,6;40;45;-137,2;0,0;2,50;-0,454;200;0
04.09.2024;14:47:59;27,7;27,4;27,4;27,7;27,7;27,0;27,5;28,8;28,9;23,7;26,3;72,0;40;45;-144,1;0,0;2,51;-0,454;200;0
04.09.2024;14:48:09;27,6;27,5;27,5;27,7;27,7;27,0;27,4;28,9;29,0;23,7;26,3;72,4;40;45;-141,6;0,0;2,50;-0,457;200;0
04.09.2024;14:48:19;27,5;27,6;27,5;27,7;27,7;27,1;27,4;28,8;28,8;23,7;26,3;71,6;40;45;-143,4;0,0;2,49;-0,454;200;0
04.09.2024;14:48:30;27,4;27,7;27,6;27,6;27,7;27,1;27,4;28,9;28,8;23,6;26,3;72,4;40;45;-146,1;0,0;2,49;-0,457;200;0
04.09.2024;14:48:40;27,4;27,7;27,7;27,6;27,7;27,2;27,4;28,9;28,9;23,6;26,3;72,5;40;45;-143,4;0,0;2,47;-0,457;200;0
04.09.2024;14:48:50;27,4;27,7;27,7;27,5;27,6;27,2;27,5;28,9;28,9;23,6;26,3;71,3;40;45;-149,6;0,0;2,50;-0,448;200;0
04.09.2024;14:49:00;27,4;27,6;27,8;27,4;27,6;27,2;27,6;28,9;28,8;23,7;26,3;72,4;40;45;-148,6;0,0;2,49;-0,457;200;0
04.09.2024;14:49:10;27,5;27,5;27,8;27,4;27,5;27,3;27,6;28,9;28,9;23,6;26,3;72,3;40;45;-146,0;0,0;2,46;-0,457;200;0
04.09.2024;14:49:20;27,6;27,5;27,7;27,4;27,5;27,3;27,7;28,9;28,9;23,6;26,3;72,7;40;45;-137,2;0,0;2,48;-0,454;200;0
04.09.2024;14:49:30;27,7;27,4;27,7;27,4;27,4;27,4;27,7;28,9;28,8;23,7;26,3;72,2;40;45;-151,0;0,0;2,45;-0,460;200;0
04.09.2024;14:49:40;27,7;27,4;27,6;27,5;27,4;27,3;27,7;28,9;28,8;23,7;26,3;72,4;40;45;-142,2;0,0;2,49;-0,457;200;0
04.09.2024;14:49:50;27,7;27,4;27,5;27,5;27,4;27,2;27,7;28,9;28,9;23,6;26,3;72,4;40;45;-138,2;0,0;2,50;-0,451;200;0
04.09.2024;14:50:00;27,6;27,5;27,5;27,6;27,4;27,2;27,7;28,9;28,9;23,7;26,3;72,1;40;45;-142,8;0,0;2,51;-0,457;200;0
04.09.2024;14:50:10;27,5;27,6;27,4;27,6;27,4;27,2;27,6;28,9;28,8;23,6;26,3;73,0;40;45;-143,1;0,0;2,51;-0,451;200;0
04.09.2024;14:50:20;27,4;27,7;27,4;27,7;27,4;27,1;27,6;28,9;28,9;23,7;26,3;72,2;40;45;-144,9;0,0;2,56;-0,457;200;0
04.09.2024;14:50:30;27,4;27,7;27,3;27,7;27,5;27,0;27,5;28,8;28,9;23,7;26,3;72,8;40;45;-142,8;0,0;2,47;-0,454;200;0
04.09.2024;14:50:40;27,4;27,7;27,4;27,7;27,5;27,0;27,4;28,9;28,9;23,6;26,3;73,0;40;45;-135,4;0,0;2,50;-0,454;200;0
04.09.2024;14:50:51;27,4;27,6;27,4;27,7;27,5;27,0;27,4;28,9;28,8;23,7;26,3;72,8;40;45;-142,7;0,0;2,49;-0,457;200;0
04.09.2024;14:51:01;27,5;27,5;27,5;27,7;27,6;26,9;27,4;28,8;28,9;23,6;26,3;72,5;40;45;-146,0;0,0;2,50;-0,451;200;0
04.09.2024;14:51:11;27,5;27,5;27,6;27,6;27,6;26,9;27,4;28,9;28,9;23,7;26,3;72,4;40;45;-144,1;0,0;2,51;-0,457;200;0
04.09.2024;14:51:21;27,6;27,4;27,6;27,5;27,7;26,8;27,4;28,9;28,8;23,7;26,3;72,5;40;45;-143,4;0,0;2,49;-0,457;200;0
04.09.2024;14:51:31;27,6;27,4;27,7;27,4;27,7;26,9;27,5;28,9;28,9;23,7;26,3;72,7;40;45;-142,3;0,0;2,51;-0,454;200;0
04.09.2024;14:51:41;27,6;27,4;27,8;27,4;27,7;26,9;27,5;28,9;28,9;23,7;26,3;72,1;40;45;-145,7;0,0;2,48;-0,460;200;0
04.09.2024;14:51:51;27,6;27,4;27,8;27,3;27,8;27,0;27,6;28,9;28,9;23,7;26,3;71,6;40;45;-143,0;0,0;2,48;-0,451;200;0
04.09.2024;14:52:01;27,7;27,5;27,7;27,4;27,7;27,0;27,6;28,9;28,8;23,6;26,3;72,1;40;45;-144,6;0,0;2,51;-0,451;200;0
04.09.2024;14:52:11;27,7;27,6;27,7;27,4;27,7;27,1;27,7;28,8;28,8;23,7;26,3;72,2;40;45;-143,5;0,0;2,51;-0,451;200;0
04.09.2024;14:52:21;27,7;27,7;27,6;27,5;27,6;27,1;27,7;28,9;28,9;23,6;26,3;72,5;40;45;-136,7;0,0;2,54;-0,457;200;0
04.09.2024;14:52:31;27,7;27,7;27,6;27,5;27,6;27,2;27,7;28,9;28,9;23,7;26,3;72,4;40;45;-148,2;0,0;2,48;-0,454;200;0
04.09.2024;14:52:41;27,7;27,7;27,5;27,6;27,5;27,2;27,7;28,9;28,8;23,6;26,3;72,0;40;45;-146,1;0,0;2,51;-0,457;200;0
04.09.2024;14:52:52;27,7;27,7;27,4;27,6;27,5;27,2;27,6;28,9;28,9;23,6;26,3;72,1;40;45;-144,2;0,0;2,52;-0,451;200;0
04.09.2024;14:53:02;27,7;27,6;27,4;27,7;27,4;27,3;27,6;28,9;28,9;23,6;26,3;72,1;40;45;-148,6;0,0;2,49;-0,454;200;0
04.09.2024;14:53:12;27,6;27,5;27,3;27,7;27,4;27,3;27,5;28,9;28,9;23,7;26,3;72,1;40;45;-145,3;0,0;2,47;-0,454;200;0
04.09.2024;14:53:22;27,4;27,4;27,3;27,7;27,4;27,3;27,4;28,9;28,8;23,7;26,3;72,6;40;45;-141,5;0,0;2,51;-0,454;200;0
04.09.2024;14:53:32;27,3;27,4;27,4;27,7;27,3;27,3;27,4;28,9;28,9;23,7;26,3;71,9;40;45;-142,3;0,0;2,50;-0,457;200;0
04.09.2024;14:53:42;27,3;27,4;27,4;27,7;27,4;27,2;27,4;28,9;28,9;23,7;26,3;72,0;40;45;-147,4;0,0;2,50;-0,457;200;0
04.09.2024;14:53:52;27,4;27,5;27,5;27,7;27,4;27,2;27,4;28,9;28,8;23,6;26,3;72,8;40;45;-149,1;0,0;2,48;-0,457;200;0
04.09.2024;14:54:02;27,4;27,5;27,6;27,7;27,5;27,2;27,4;28,9;28,9;23,6;26,3;72,0;40;45;-145,0;0,0;2,50;-0,451;200;0
04.09.2024;14:54:12;27,4;27,6;27,7;27,6;27,5;27,1;27,5;28,9;28,9;23,7;26,3;72,2;40;45;-146,1;0,0;2,51;-0,457;200;0
