;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
26.08.2024;10:21:08;22,4;23,7;23,9;23,6;24,0;23,7;23,9;24,1;24,3;22,7;25,2;71,5;40;45;-132,6;0,0;5,01;-0,520;300;0
26.08.2024;10:21:18;22,3;23,6;23,9;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,0;40;45;-137,7;0,0;5,03;-0,549;300;0
26.08.2024;10:21:28;22,3;23,6;23,9;23,6;24,0;23,7;23,9;24,1;24,3;22,7;25,2;72,0;40;45;-143,4;0,0;5,00;-0,523;300;0
26.08.2024;10:21:38;22,3;23,6;23,9;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,6;40;45;-145,5;0,0;4,96;-0,520;300;0
26.08.2024;10:21:48;22,2;23,6;23,9;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;70,7;40;45;-146,1;0,0;5,00;-0,523;300;0
26.08.2024;10:21:58;22,1;23,6;23,9;23,6;24,0;23,7;23,9;24,1;24,3;22,7;25,2;73,0;40;45;-144,8;0,0;5,04;-0,523;300;0
26.08.2024;10:22:08;22,1;23,6;23,9;23,6;24,0;23,7;23,9;24,1;24,3;22,7;25,2;71,7;40;45;-147,1;0,0;4,99;-0,520;300;0
26.08.2024;10:22:18;22,0;23,6;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,4;40;45;-146,1;0,0;4,99;-0,526;300;0
26.08.2024;10:22:28;22,0;23,5;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;70,9;40;45;-146,1;0,0;4,99;-0,523;300;0
26.08.2024;10:22:38;21,9;23,5;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,4;40;45;-146,3;0,0;5,01;-0,523;300;0
26.08.2024;10:22:48;21,9;23,5;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,6;40;45;-146,2;0,0;4,97;-0,517;300;0
26.08.2024;10:22:58;21,8;23,5;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,0;40;45;-148,5;0,0;4,93;-0,517;300;0
26.08.2024;10:23:08;21,7;23,4;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,3;40;45;-146,6;0,0;5,03;-0,529;300;0
26.08.2024;10:23:18;21,7;23,4;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,1;40;45;-140,9;0,0;4,98;-0,515;300;0
26.08.2024;10:23:29;21,7;23,4;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,8;40;45;-104,2;0,0;4,97;-0,520;300;0
26.08.2024;10:23:39;21,6;23,4;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,2;40;45;-137,2;0,0;4,98;-0,523;300;0
26.08.2024;10:23:49;21,5;23,4;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,3;40;45;-122,7;0,0;5,00;-0,520;300;0
26.08.2024;10:23:59;21,5;23,4;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,8;40;45;-128,9;0,0;5,04;-0,520;300;0
26.08.2024;10:24:09;21,4;23,3;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,4;40;45;-127,2;0,0;4,97;-0,523;300;0
26.08.2024;10:24:19;21,4;23,3;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,5;40;45;-147,4;0,0;4,99;-0,526;300;0
26.08.2024;10:24:29;21,4;23,3;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,5;40;45;-146,0;0,0;5,03;-0,523;300;0
26.08.2024;10:24:39;21,3;23,3;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;69,8;40;45;-146,6;0,0;4,98;-0,523;300;0
26.08.2024;10:24:49;21,3;23,3;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,7;40;45;-135,1;0,0;5,01;-0,520;300;0
26.08.2024;10:24:59;21,2;23,3;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;73,2;40;45;-124,1;0,0;4,96;-0,520;300;0
26.08.2024;10:25:09;21,2;23,2;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;73,6;40;45;-143,9;0,0;5,02;-0,520;300;0
