;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
03.09.2024;15:03:37;26,5;27,4;27,7;27,6;27,4;27,1;27,8;28,9;28,7;23,7;26,2;70,0;40;45;-145,6;0,0;2,50;-0,520;500;0
03.09.2024;15:03:47;26,5;27,4;27,6;27,7;27,4;27,2;27,7;28,9;28,9;23,6;26,2;69,4;40;45;-144,8;0,0;2,51;-0,523;500;0
03.09.2024;15:03:57;26,5;27,4;27,5;27,7;27,5;27,2;27,6;28,9;29,0;23,6;26,2;70,1;40;45;-142,9;0,0;2,46;-0,523;500;0
03.09.2024;15:04:07;26,5;27,5;27,5;27,7;27,5;27,2;27,5;28,9;28,8;23,7;26,2;69,4;40;45;-143,2;0,0;2,50;-0,523;500;0
03.09.2024;15:04:17;26,5;27,5;27,4;27,7;27,6;27,3;27,5;28,9;28,7;23,7;26,2;71,0;40;45;-142,3;0,0;2,53;-0,529;500;0
03.09.2024;15:04:27;26,4;27,5;27,3;27,6;27,6;27,3;27,4;28,9;28,9;23,6;26,2;71,4;40;45;-144,6;0,0;2,50;-0,532;500;0
03.09.2024;15:04:37;26,4;27,5;27,3;27,6;27,7;27,4;27,4;28,9;29,0;23,7;26,2;69,8;40;45;-143,2;0,0;2,48;-0,523;500;0
03.09.2024;15:04:47;26,4;27,5;27,4;27,5;27,7;27,3;27,4;28,9;28,7;23,7;26,2;70,0;40;45;-141,5;0,0;2,49;-0,529;500;0
03.09.2024;15:04:58;26,4;27,5;27,4;27,4;27,8;27,2;27,4;28,9;28,8;23,6;26,2;71,4;40;45;-145,5;0,0;2,51;-0,526;500;0
03.09.2024;15:05:08;26,4;27,6;27,5;27,4;27,8;27,2;27,5;28,9;29,0;23,7;26,2;70,3;40;45;-144,6;0,0;2,51;-0,523;500;0
03.09.2024;15:05:18;26,4;27,6;27,6;27,4;27,7;27,1;27,5;28,9;28,9;23,7;26,2;70,5;40;45;-138,7;0,0;2,50;-0,526;500;0
03.09.2024;15:05:28;26,4;27,6;27,6;27,4;27,7;27,1;27,6;28,9;28,7;23,7;26,2;69,5;40;45;-137,7;0,0;2,50;-0,529;500;0
03.09.2024;15:05:38;26,4;27,7;27,7;27,5;27,6;27,0;27,7;28,9;28,8;23,7;26,2;70,0;40;45;-142,1;0,0;2,50;-0,535;500;0
03.09.2024;15:05:48;26,4;27,6;27,8;27,6;27,6;26,9;27,7;28,9;29,0;23,7;26,2;70,9;40;45;-144,2;0,0;2,49;-0,526;500;0
03.09.2024;15:05:58;26,4;27,7;27,8;27,6;27,5;26,9;27,7;28,8;28,9;23,7;26,2;71,1;40;45;-143,2;0,0;2,50;-0,526;500;0
03.09.2024;15:06:08;26,4;27,7;27,7;27,6;27,5;26,9;27,8;28,9;28,7;23,6;26,2;71,3;40;45;-144,4;0,0;2,48;-0,520;500;0
03.09.2024;15:06:18;26,4;27,7;27,7;27,7;27,4;26,9;27,7;28,9;28,8;23,7;26,2;70,4;40;45;-145,3;0,0;2,49;-0,529;500;0
03.09.2024;15:06:28;26,4;27,7;27,6;27,7;27,4;26,9;27,6;29,0;29,0;23,7;26,2;69,8;40;45;-145,3;0,0;2,48;-0,523;500;0
03.09.2024;15:06:38;26,4;27,7;27,5;27,7;27,4;27,0;27,6;29,0;28,9;23,7;26,2;71,1;40;45;-141,6;0,0;2,51;-0,529;500;0
03.09.2024;15:06:48;26,4;27,7;27,4;27,7;27,3;27,0;27,5;28,9;28,7;23,7;26,2;70,3;40;45;-135,1;0,0;2,51;-0,529;500;0
03.09.2024;15:06:58;26,3;27,7;27,3;27,6;27,4;27,0;27,4;28,9;28,8;23,7;26,2;70,7;40;45;-148,8;0,0;2,51;-0,526;500;0
03.09.2024;15:07:08;26,3;27,7;27,3;27,5;27,4;27,1;27,4;28,8;29,0;23,6;26,2;70,8;40;45;-146,3;0,0;2,52;-0,526;500;0
03.09.2024;15:07:19;26,3;27,7;27,3;27,5;27,4;27,1;27,4;28,9;29,0;23,6;26,2;69,8;40;45;-149,7;0,0;2,49;-0,526;500;0
03.09.2024;15:07:29;26,3;27,7;27,4;27,4;27,5;27,2;27,4;28,9;28,7;23,7;26,1;69,7;40;45;-149,7;0,0;0,00;-0,529;500;0
03.09.2024;15:07:39;26,3;27,7;27,4;27,4;27,5;27,2;27,5;28,9;28,8;23,7;26,1;70,7;40;45;-148,2;0,0;0,00;-0,532;500;0
03.09.2024;15:07:49;26,3;27,7;27,5;27,4;27,6;27,2;27,5;28,9;29,0;23,7;26,2;70,7;40;45;-147,6;0,0;0,00;-0,538;500;0
03.09.2024;15:07:59;26,3;27,7;27,6;27,4;27,6;27,3;27,6;28,9;28,9;23,7;26,2;70,6;40;45;-147,7;0,0;0,00;-0,529;500;0
03.09.2024;15:08:09;26,3;27,7;27,6;27,5;27,7;27,3;27,6;28,9;28,7;23,7;26,2;70,9;40;45;-148,1;0,0;0,00;-0,532;500;0
03.09.2024;15:08:19;26,4;27,7;27,7;27,5;27,7;27,3;27,7;28,9;28,9;23,7;26,2;72,7;40;45;-146,8;0,0;0,00;-0,460;500;0
03.09.2024;15:08:29;26,4;27,7;27,7;27,6;27,8;27,4;27,7;28,9;29,0;23,7;26,2;73,2;40;45;-146,6;0,0;0,02;-0,460;500;0
03.09.2024;15:08:39;26,4;27,7;27,7;27,6;27,7;27,3;27,7;28,9;28,8;23,6;26,2;73,4;40;45;-150,3;0,0;0,00;-0,457;500;0
03.09.2024;15:08:49;26,3;27,7;27,8;27,6;27,7;27,2;27,7;28,8;28,7;23,6;26,2;73,4;40;45;-150,0;0,0;0,00;-0,460;500;0
03.09.2024;15:08:59;26,4;27,7;27,7;27,7;27,7;27,2;27,6;28,8;28,9;23,6;26,2;70,1;40;45;-150,0;0,0;0,00;-0,532;500;0
03.09.2024;15:09:09;26,4;27,7;27,7;27,7;27,6;27,1;27,5;28,9;29,0;23,6;26,2;70,8;40;45;-146,7;0,0;0,00;-0,529;500;0
03.09.2024;15:09:19;26,4;27,7;27,6;27,7;27,6;27,1;27,5;28,9;28,7;23,7;26,2;70,7;40;45;-145,5;0,0;0,00;-0,532;500;0
03.09.2024;15:09:29;26,4;27,7;27,5;27,7;27,5;27,0;27,4;28,9;28,8;23,7;26,2;71,2;40;45;-146,1;0,0;0,00;-0,529;500;0
03.09.2024;15:09:40;26,4;27,7;27,4;27,7;27,5;27,0;27,4;28,9;29,0;23,6;26,2;70,9;40;45;-148,5;0,0;0,00;-0,526;500;0
03.09.2024;15:09:50;26,4;27,5;27,4;27,6;27,4;26,9;27,3;28,9;29,0;23,7;26,2;71,1;40;45;-150,8;0,0;0,00;-0,529;500;0
03.09.2024;15:10:00;26,5;27,4;27,3;27,5;27,4;26,9;27,4;28,9;28,8;23,7;26,1;70,4;40;45;-150,0;0,0;0,00;-0,532;500;0
03.09.2024;15:10:10;26,5;27,3;27,3;27,4;27,4;26,9;27,5;28,9;28,7;23,6;26,2;70,1;40;45;-147,5;0,0;0,00;-0,535;500;0
03.09.2024;15:10:20;26,5;27,4;27,4;27,4;27,3;26,9;27,6;28,9;28,9;23,6;26,1;72,5;40;45;-146,0;0,0;0,00;-0,532;500;0
03.09.2024;15:10:30;26,6;27,4;27,4;27,3;27,4;26,9;27,6;28,9;29,0;23,7;26,1;71,2;40;45;-144,8;0,0;0,00;-0,532;500;0
03.09.2024;15:10:40;26,6;27,4;27,5;27,4;27,4;27,0;27,7;28,9;28,7;23,7;26,1;71,0;40;45;-144,9;0,0;0,00;-0,523;500;0
03.09.2024;15:10:50;26,6;27,5;27,6;27,4;27,5;27,0;27,7;28,9;28,7;23,6;26,1;70,4;40;45;-146,6;0,0;0,00;-0,532;500;0
03.09.2024;15:11:00;26,6;27,5;27,6;27,5;27,5;27,1;27,7;28,9;29,0;23,6;26,1;70,1;40;45;-148,7;0,0;0,00;-0,532;500;0
03.09.2024;15:11:10;26,7;27,5;27,7;27,5;27,6;27,1;27,7;28,9;28,9;23,7;26,1;70,3;40;45;-150,0;0,0;0,00;-0,532;500;0
03.09.2024;15:11:20;26,7;27,6;27,7;27,6;27,6;27,2;27,6;28,9;28,7;23,7;26,1;70,7;40;45;-150,7;0,0;0,00;-0,529;500;0
03.09.2024;15:11:30;26,7;27,6;27,8;27,6;27,7;27,2;27,6;28,8;28,8;23,6;26,1;70,4;40;45;-150,3;0,0;0,00;-0,523;500;0
03.09.2024;15:11:40;26,7;27,6;27,8;27,7;27,7;27,2;27,5;28,9;29,0;23,7;26,1;70,9;40;45;-149,6;0,0;0,00;-0,535;500;0
03.09.2024;15:11:51;26,8;27,6;27,7;27,7;27,7;27,3;27,4;28,9;28,9;23,7;26,1;70,9;40;45;-149,0;0,0;0,00;-0,526;500;0
03.09.2024;15:12:01;26,8;27,7;27,7;27,7;27,8;27,3;27,4;28,9;28,7;23,7;26,1;69,9;40;45;-148,7;0,0;0,00;-0,529;500;0
03.09.2024;15:12:11;26,9;27,7;27,6;27,7;27,7;27,3;27,4;28,9;28,8;23,6;26,1;69,9;40;45;-148,2;0,0;0,00;-0,523;500;0
03.09.2024;15:12:21;26,9;27,7;27,5;27,7;27,7;27,3;27,4;28,8;29,0;23,6;26,1;70,0;40;45;-148,1;0,0;0,00;-0,526;500;0
03.09.2024;15:12:31;26,9;27,7;27,4;27,7;27,7;27,3;27,4;28,9;28,9;23,7;26,1;70,8;40;45;-148,0;0,0;0,00;-0,526;500;0
03.09.2024;15:12:41;26,9;27,6;27,4;27,6;27,6;27,2;27,5;28,9;28,7;23,6;26,1;70,1;40;45;-147,9;0,0;0,00;-0,523;500;0
03.09.2024;15:12:51;26,9;27,5;27,3;27,5;27,6;27,2;27,5;28,9;28,9;23,6;26,1;70,8;40;45;-147,7;0,0;0,00;-0,532;500;0
03.09.2024;15:13:01;26,9;27,4;27,3;27,4;27,5;27,1;27,6;28,9;29,0;23,6;26,1;71,4;40;45;-147,9;0,0;0,00;-0,526;500;0
03.09.2024;15:13:11;26,9;27,4;27,4;27,4;27,5;27,0;27,6;28,8;28,9;23,7;26,1;69,8;40;45;-147,6;0,0;0,00;-0,526;500;0
03.09.2024;15:13:21;27,0;27,4;27,4;27,4;27,4;27,0;27,7;28,9;28,7;23,6;26,1;70,7;40;45;-147,7;0,0;0,00;-0,526;500;0
03.09.2024;15:13:31;27,0;27,5;27,5;27,4;27,4;26,9;27,7;28,9;28,9;23,7;26,1;70,7;40;45;-147,5;0,0;0,00;-0,523;500;0
03.09.2024;15:13:41;27,0;27,5;27,6;27,5;27,4;26,9;27,7;28,9;29,0;23,7;26,1;69,9;40;45;-147,7;0,0;0,00;-0,523;500;0
03.09.2024;15:13:51;27,1;27,6;27,7;27,5;27,4;26,8;27,7;28,9;28,9;23,7;26,1;70,3;40;45;-147,5;0,0;0,00;-0,529;500;0
03.09.2024;15:14:02;27,1;27,7;27,7;27,6;27,4;26,9;27,6;28,9;28,7;23,7;26,1;70,4;40;45;-147,5;0,0;0,00;-0,529;500;0
03.09.2024;15:14:12;27,1;27,7;27,7;27,6;27,4;26,9;27,5;28,9;28,8;23,7;26,1;70,5;40;45;-147,4;0,0;0,00;-0,523;500;0
03.09.2024;15:14:22;27,1;27,7;27,8;27,6;27,5;26,9;27,5;28,9;29,0;23,7;26,1;70,4;40;45;-147,7;0,0;0,00;-0,526;500;0
03.09.2024;15:14:32;27,1;27,7;27,7;27,7;27,5;27,0;27,4;28,9;28,9;23,6;26,1;70,6;40;45;-147,6;0,0;0,00;-0,529;500;0
03.09.2024;15:14:42;27,2;27,6;27,7;27,7;27,6;27,0;27,4;28,9;28,7;23,7;26,1;69,9;40;45;-147,5;0,0;0,00;-0,529;500;0
03.09.2024;15:14:52;27,2;27,5;27,6;27,8;27,7;27,1;27,3;28,9;28,8;23,7;26,1;69,6;40;45;-147,5;0,0;0,00;-0,532;500;0
03.09.2024;15:15:02;27,2;27,4;27,5;27,7;27,7;27,1;27,4;28,8;29,0;23,7;26,1;70,0;40;45;-147,4;0,0;0,00;-0,529;500;0
03.09.2024;15:15:12;27,3;27,3;27,5;27,6;27,8;27,2;27,5;28,9;28,8;23,6;26,1;70,9;40;45;-147,5;0,0;0,00;-0,526;500;0
03.09.2024;15:15:22;27,3;27,4;27,4;27,5;27,7;27,2;27,5;28,9;28,7;23,6;26,1;70,3;40;45;-147,5;0,0;0,00;-0,526;500;0
03.09.2024;15:15:32;27,3;27,5;27,3;27,4;27,7;27,2;27,6;28,9;28,9;23,7;26,1;71,7;40;45;-147,5;0,0;0,00;-0,526;500;0
03.09.2024;15:15:42;27,3;27,6;27,3;27,4;27,7;27,3;27,6;28,9;29,0;23,8;26,1;71,0;40;45;-147,5;0,0;0,00;-0,532;500;0
03.09.2024;15:15:52;27,3;27,6;27,4;27,3;27,6;27,3;27,7;28,9;28,7;23,6;26,1;69,9;40;45;-147,4;0,0;0,00;-0,529;500;0
03.09.2024;15:16:03;27,4;27,7;27,4;27,4;27,6;27,3;27,7;28,9;28,7;23,7;26,1;70,9;40;45;-147,4;0,0;0,00;-0,532;500;0
03.09.2024;15:16:13;27,4;27,7;27,5;27,4;27,5;27,3;27,7;28,8;29,0;23,7;26,1;70,3;40;45;-147,4;0,0;0,00;-0,523;500;0
03.09.2024;15:16:23;27,4;27,7;27,6;27,5;27,5;27,2;27,7;28,9;29,0;23,8;26,1;70,4;40;45;-147,4;0,0;0,00;-0,526;500;0
03.09.2024;15:16:33;27,4;27,7;27,6;27,5;27,4;27,2;27,7;28,9;28,7;23,8;26,1;70,8;40;45;-147,4;0,0;0,00;-0,529;500;0
