;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
04.09.2024;09:03:25;27,6;27,7;27,6;27,8;27,5;27,0;27,7;28,9;28,7;23,7;26,2;72,3;40;45;-143,9;0,0;2,51;-0,454;400;0
04.09.2024;09:03:35;27,6;27,6;27,7;27,7;27,5;27,1;27,7;28,9;28,9;23,7;26,2;72,6;40;45;-138,4;0,0;2,48;-0,451;400;0
04.09.2024;09:03:45;27,6;27,5;27,8;27,6;27,4;27,1;27,7;28,9;29,0;23,7;26,2;72,2;40;45;-146,1;0,0;2,48;-0,454;400;0
04.09.2024;09:03:55;27,6;27,4;27,8;27,6;27,4;27,2;27,6;28,9;28,9;23,7;26,2;72,3;40;45;-148,0;0,0;2,48;-0,454;400;0
04.09.2024;09:04:05;27,6;27,4;27,8;27,5;27,3;27,2;27,5;28,9;28,7;23,7;26,2;72,5;40;45;-143,5;0,0;2,47;-0,451;400;0
04.09.2024;09:04:15;27,5;27,3;27,7;27,4;27,4;27,3;27,5;28,9;28,9;23,7;26,2;72,7;40;45;-146,3;0,0;2,53;-0,451;400;0
04.09.2024;09:04:25;27,5;27,4;27,7;27,4;27,4;27,3;27,4;28,9;29,0;23,7;26,2;72,5;40;45;-146,0;0,0;2,47;-0,454;400;0
04.09.2024;09:04:36;27,5;27,5;27,6;27,4;27,4;27,4;27,4;28,9;28,8;23,7;26,2;71,7;40;45;-146,8;0,0;2,47;-0,451;400;0
04.09.2024;09:04:46;27,5;27,6;27,5;27,4;27,5;27,3;27,3;28,9;28,7;23,6;26,2;72,3;40;45;-145,3;0,0;2,48;-0,451;400;0
04.09.2024;09:04:56;27,4;27,7;27,5;27,5;27,6;27,2;27,4;28,9;28,9;23,7;26,2;72,5;40;45;-145,2;0,0;2,49;-0,454;400;0
04.09.2024;09:05:06;27,4;27,8;27,4;27,5;27,6;27,2;27,5;28,9;29,0;23,7;26,2;72,5;40;45;-147,5;0,0;2,51;-0,454;400;0
04.09.2024;09:05:16;27,4;27,7;27,4;27,6;27,7;27,2;27,6;28,9;28,8;23,6;26,2;72,1;40;45;-143,1;0,0;2,54;-0,454;400;0
04.09.2024;09:05:26;27,4;27,6;27,3;27,6;27,7;27,1;27,6;28,9;28,7;23,7;26,2;72,7;40;45;-146,0;0,0;2,50;-0,454;400;0
04.09.2024;09:05:36;27,4;27,5;27,4;27,7;27,8;27,1;27,7;28,9;29,0;23,7;26,2;72,6;40;45;-144,0;0,0;2,50;-0,454;400;0
04.09.2024;09:05:46;27,3;27,5;27,4;27,7;27,7;27,0;27,7;28,9;29,0;23,7;26,2;72,0;40;45;-140,6;0,0;2,52;-0,454;400;0
04.09.2024;09:05:56;27,3;27,4;27,5;27,7;27,7;27,0;27,7;28,9;28,7;23,7;26,2;72,3;40;45;-147,4;0,0;2,49;-0,454;400;0
04.09.2024;09:06:06;27,3;27,4;27,6;27,7;27,7;26,9;27,7;28,9;28,8;23,7;26,2;73,0;40;45;-146,6;0,0;2,51;-0,457;400;0
04.09.2024;09:06:16;27,3;27,4;27,7;27,7;27,6;26,9;27,7;28,9;29,0;23,7;26,2;72,3;40;45;-149,0;0,0;2,51;-0,451;400;0
04.09.2024;09:06:26;27,2;27,5;27,7;27,6;27,6;26,8;27,6;28,9;28,9;23,7;26,2;72,1;40;45;-146,0;0,0;2,48;-0,448;400;0
04.09.2024;09:06:37;27,2;27,6;27,8;27,5;27,5;26,9;27,5;28,9;28,7;23,7;26,2;72,0;40;45;-147,9;0,0;2,48;-0,451;400;0
04.09.2024;09:06:47;27,2;27,7;27,8;27,5;27,5;26,9;27,5;28,9;28,9;23,7;26,2;72,1;40;45;-147,3;0,0;2,51;-0,451;400;0
04.09.2024;09:06:57;27,2;27,8;27,7;27,4;27,4;27,0;27,4;28,9;29,0;23,7;26,3;72,3;40;45;-136,9;0,0;2,49;-0,451;400;0
04.09.2024;09:07:07;27,2;27,7;27,7;27,4;27,4;27,0;27,4;28,9;28,9;23,7;26,2;72,8;40;45;-145,6;0,0;2,49;-0,457;400;0
04.09.2024;09:07:17;27,2;27,6;27,6;27,4;27,3;27,1;27,4;28,9;28,7;23,7;26,2;72,5;40;45;-141,6;0,0;2,51;-0,457;400;0
04.09.2024;09:07:27;27,1;27,5;27,5;27,4;27,4;27,1;27,4;28,9;28,9;23,7;26,2;72,4;40;45;-145,9;0,0;2,49;-0,457;400;0
04.09.2024;09:07:37;27,1;27,4;27,5;27,5;27,4;27,2;27,5;28,9;29,0;23,7;26,2;72,6;40;45;-146,0;0,0;2,46;-0,451;400;0
04.09.2024;09:07:47;27,1;27,4;27,4;27,5;27,4;27,2;27,6;28,9;28,8;23,7;26,2;72,4;40;45;-146,6;0,0;2,48;-0,460;400;0
04.09.2024;09:07:57;27,1;27,3;27,4;27,6;27,5;27,2;27,6;28,9;28,7;23,7;26,2;72,4;40;45;-145,9;0,0;2,50;-0,454;400;0
04.09.2024;09:08:07;27,0;27,4;27,3;27,6;27,5;27,3;27,6;28,9;29,0;23,7;26,2;72,8;40;45;-152,5;0,0;2,51;-0,454;400;0
04.09.2024;09:08:17;27,0;27,5;27,4;27,7;27,6;27,3;27,7;28,8;29,0;23,7;26,2;72,0;40;45;-146,9;0,0;2,51;-0,451;400;0
04.09.2024;09:08:27;27,0;27,6;27,4;27,7;27,7;27,3;27,7;28,9;28,7;23,7;26,2;72,8;40;45;-132,5;0,0;2,48;-0,454;400;0
04.09.2024;09:08:37;27,0;27,6;27,5;27,7;27,7;27,3;27,7;29,0;28,8;23,7;26,2;72,0;40;45;-81,8;0,0;2,49;-0,454;400;0
04.09.2024;09:08:47;26,9;27,7;27,6;27,7;27,7;27,2;27,7;28,9;28,9;23,7;26,2;72,3;40;45;-142,6;0,0;2,51;-0,454;400;0
04.09.2024;09:08:58;26,9;27,8;27,7;27,7;27,8;27,2;27,6;28,9;29,0;23,7;26,2;72,8;40;45;-142,2;0,0;2,48;-0,451;400;0
04.09.2024;09:09:08;26,9;27,7;27,7;27,6;27,7;27,1;27,6;28,9;28,8;23,7;26,2;72,1;40;45;-129,8;0,0;2,51;-0,454;400;0
04.09.2024;09:09:18;26,9;27,6;27,8;27,5;27,7;27,1;27,5;28,9;28,7;23,7;26,2;72,5;40;45;-139,5;0,0;2,53;-0,454;400;0
04.09.2024;09:09:28;26,9;27,4;27,8;27,4;27,7;27,0;27,4;28,9;28,8;23,7;26,3;72,4;40;45;-131,8;0,0;2,51;-0,454;400;0
04.09.2024;09:09:38;26,9;27,4;27,8;27,4;27,6;27,0;27,4;28,9;29,0;23,7;26,2;70,4;40;45;-138,8;0,0;2,52;-0,517;400;0
04.09.2024;09:09:48;26,9;27,4;27,7;27,4;27,6;26,9;27,4;28,9;28,9;23,7;26,2;69,8;40;45;-127,3;0,0;2,53;-0,520;400;0
04.09.2024;09:09:58;26,9;27,5;27,6;27,4;27,5;26,9;27,4;28,9;28,7;23,6;26,2;70,4;40;45;-128,1;0,0;2,48;-0,520;400;0
04.09.2024;09:10:08;26,9;27,5;27,6;27,5;27,4;26,9;27,5;28,9;28,8;23,7;26,2;68,6;40;45;-138,6;0,0;2,50;-0,517;400;0
04.09.2024;09:10:18;26,9;27,6;27,5;27,5;27,4;26,9;27,5;28,9;29,0;23,7;26,2;70,8;40;45;-134,3;0,0;2,51;-0,520;400;0
04.09.2024;09:10:28;26,9;27,7;27,4;27,6;27,4;26,9;27,6;28,9;29,0;23,7;26,2;69,7;40;45;-142,7;0,0;2,50;-0,517;400;0
04.09.2024;09:10:38;26,9;27,7;27,4;27,7;27,3;26,9;27,7;28,9;28,7;23,7;26,2;70,2;40;45;-143,3;0,0;2,53;-0,523;400;0
04.09.2024;09:10:48;26,9;27,7;27,3;27,7;27,4;27,0;27,7;28,9;28,8;23,7;26,2;70,7;40;45;-139,1;0,0;2,46;-0,520;400;0
04.09.2024;09:10:59;26,8;27,7;27,3;27,7;27,4;27,0;27,7;28,9;29,0;23,7;26,2;70,8;40;45;-132,1;0,0;2,47;-0,517;400;0
04.09.2024;09:11:09;26,8;27,5;27,4;27,7;27,5;27,1;27,7;28,9;29,0;23,7;26,2;70,6;40;45;-128,8;0,0;2,51;-0,520;400;0
04.09.2024;09:11:19;26,8;27,4;27,4;27,7;27,5;27,2;27,6;28,9;28,7;23,7;26,2;70,1;40;45;-144,8;0,0;2,49;-0,523;400;0
04.09.2024;09:11:29;26,8;27,3;27,5;27,7;27,6;27,2;27,6;28,9;28,8;23,7;26,2;70,8;40;45;-143,5;0,0;2,47;-0,523;400;0
04.09.2024;09:11:39;26,8;27,4;27,6;27,6;27,6;27,2;27,5;28,9;29,0;23,7;26,2;70,3;40;45;-139,9;0,0;2,51;-0,517;400;0
04.09.2024;09:11:49;26,8;27,4;27,7;27,5;27,7;27,3;27,5;28,9;28,9;23,7;26,2;69,9;40;45;-144,1;0,0;2,48;-0,520;400;0
04.09.2024;09:11:59;26,8;27,5;27,7;27,5;27,7;27,3;27,4;28,9;28,7;23,7;26,2;71,2;40;45;-145,1;0,0;2,50;-0,517;400;0
04.09.2024;09:12:09;26,8;27,5;27,8;27,4;27,7;27,3;27,4;28,8;28,9;23,7;26,2;70,8;40;45;-139,7;0,0;2,51;-0,515;400;0
04.09.2024;09:12:19;26,8;27,5;27,8;27,3;27,8;27,3;27,4;28,9;29,0;23,7;26,2;70,8;40;45;-140,6;0,0;2,49;-0,520;400;0
04.09.2024;09:12:29;26,8;27,6;27,7;27,4;27,7;27,2;27,4;28,9;28,9;23,7;26,2;70,8;40;45;-140,1;0,0;2,50;-0,517;400;0
04.09.2024;09:12:39;26,7;27,7;27,7;27,4;27,7;27,2;27,5;28,9;28,7;23,7;26,2;70,4;40;45;-141,5;0,0;2,50;-0,523;400;0
04.09.2024;09:12:49;26,7;27,7;27,6;27,5;27,6;27,2;27,5;28,9;28,9;23,8;26,2;69,9;40;45;-144,1;0,0;2,49;-0,523;400;0
04.09.2024;09:12:59;26,7;27,7;27,5;27,5;27,6;27,1;27,6;28,9;29,0;23,7;26,2;70,7;40;45;-142,4;0,0;2,51;-0,517;400;0
04.09.2024;09:13:09;26,7;27,7;27,4;27,6;27,5;27,0;27,7;28,9;28,8;23,7;26,2;70,0;40;45;-138,6;0,0;2,51;-0,520;400;0
04.09.2024;09:13:20;26,7;27,6;27,4;27,7;27,5;27,0;27,7;28,9;28,7;23,7;26,2;70,3;40;45;-141,3;0,0;2,50;-0,517;400;0
04.09.2024;09:13:30;26,7;27,5;27,3;27,7;27,4;26,9;27,8;28,9;29,0;23,7;26,2;70,0;40;45;-142,7;0,0;2,45;-0,520;400;0
04.09.2024;09:13:40;26,7;27,4;27,3;27,7;27,4;26,9;27,7;28,9;29,0;23,7;26,2;71,6;40;45;-139,0;0,0;2,51;-0,520;400;0
04.09.2024;09:13:50;26,7;27,3;27,4;27,7;27,4;26,8;27,6;28,9;28,7;23,7;26,2;68,9;40;45;-140,8;0,0;2,48;-0,517;400;0
04.09.2024;09:14:00;26,7;27,4;27,4;27,7;27,4;26,9;27,5;28,9;28,8;23,7;26,1;70,9;40;45;-140,3;0,0;2,50;-0,520;400;0
04.09.2024;09:14:10;26,7;27,5;27,5;27,6;27,4;26,9;27,5;29,0;29,0;23,7;26,1;70,8;40;45;-135,9;0,0;2,48;-0,520;400;0
04.09.2024;09:14:20;26,7;27,6;27,6;27,5;27,4;27,0;27,4;28,9;28,9;23,7;26,1;69,9;40;45;-139,4;0,0;2,50;-0,520;400;0
04.09.2024;09:14:30;26,7;27,6;27,7;27,4;27,5;27,0;27,4;28,9;28,7;23,7;26,1;70,8;40;45;-143,0;0,0;2,51;-0,523;400;0
04.09.2024;09:14:40;26,7;27,6;27,7;27,4;27,5;27,1;27,3;28,9;28,9;23,7;26,1;71,6;40;45;-142,4;0,0;2,49;-0,523;400;0
04.09.2024;09:14:50;26,7;27,7;27,8;27,4;27,6;27,1;27,4;28,9;29,0;23,7;26,1;70,8;40;45;-135,1;0,0;2,53;-0,520;400;0
04.09.2024;09:15:00;26,7;27,7;27,8;27,4;27,7;27,2;27,5;28,9;28,7;23,7;26,1;69,8;40;45;-139,8;0,0;2,50;-0,517;400;0
04.09.2024;09:15:10;26,7;27,7;27,7;27,4;27,7;27,2;27,5;28,8;28,7;23,7;26,1;70,3;40;45;-140,1;0,0;2,55;-0,520;400;0
04.09.2024;09:15:20;26,7;27,7;27,7;27,5;27,7;27,2;27,6;28,9;28,9;23,7;26,1;70,0;40;45;-143,5;0,0;2,46;-0,526;400;0
04.09.2024;09:15:30;26,6;27,6;27,6;27,6;27,8;27,3;27,6;28,9;29,0;23,7;26,1;71,3;40;45;-145,3;0,0;2,49;-0,520;400;0
04.09.2024;09:15:41;26,6;27,5;27,5;27,6;27,7;27,3;27,7;28,9;28,7;23,7;26,1;71,8;40;45;-144,4;0,0;2,52;-0,515;400;0
04.09.2024;09:15:51;26,6;27,4;27,4;27,6;27,7;27,3;27,7;28,9;28,7;23,7;26,1;70,4;40;45;-142,3;0,0;2,49;-0,520;400;0
04.09.2024;09:16:01;26,6;27,4;27,4;27,7;27,6;27,3;27,8;28,9;29,0;23,7;26,1;70,7;40;45;-144,4;0,0;2,48;-0,515;400;0
04.09.2024;09:16:11;26,6;27,4;27,3;27,7;27,6;27,2;27,7;28,8;29,0;23,7;26,1;69,5;40;45;-145,6;0,0;2,54;-0,517;400;0
04.09.2024;09:16:21;26,6;27,5;27,3;27,7;27,6;27,1;27,6;28,9;28,8;23,7;26,1;70,5;40;45;-145,7;0,0;2,49;-0,520;400;0
04.09.2024;09:16:31;26,6;27,5;27,4;27,7;27,5;27,1;27,6;28,9;28,7;23,7;26,1;70,7;40;45;-143,5;0,0;2,50;-0,517;400;0
04.09.2024;09:16:41;26,6;27,5;27,4;27,7;27,5;27,0;27,5;28,9;29,0;23,7;26,1;71,1;40;45;-139,5;0,0;2,54;-0,517;400;0
04.09.2024;09:16:51;26,6;27,6;27,5;27,6;27,4;27,0;27,4;28,9;29,0;23,7;26,1;70,8;40;45;-137,7;0,0;2,52;-0,520;400;0
04.09.2024;09:17:01;26,6;27,6;27,6;27,5;27,4;26,9;27,4;28,9;28,7;23,7;26,1;70,8;40;45;-139,9;0,0;2,52;-0,520;400;0
04.09.2024;09:17:11;26,6;27,7;27,6;27,4;27,3;26,9;27,4;28,9;28,7;23,7;26,1;69,9;40;45;-128,6;0,0;2,51;-0,520;400;0
04.09.2024;09:17:21;26,6;27,7;27,7;27,4;27,4;26,8;27,4;28,9;29,0;23,7;26,1;69,5;40;45;-145,5;0,0;2,55;-0,517;400;0
04.09.2024;09:17:31;26,6;27,7;27,7;27,4;27,4;26,9;27,4;28,9;29,0;23,7;26,1;71,4;40;45;-142,7;0,0;1,96;-0,523;400;0
04.09.2024;09:17:42;26,6;27,8;27,8;27,4;27,5;26,9;27,5;28,8;28,7;23,7;26,1;70,3;40;45;-142,6;0,0;0,00;-0,520;400;0
04.09.2024;09:17:52;26,6;27,7;27,7;27,5;27,5;27,0;27,6;28,9;28,8;23,7;26,1;70,5;40;45;-142,0;0,0;0,00;-0,520;400;0
04.09.2024;09:18:02;26,6;27,5;27,7;27,5;27,6;27,0;27,6;28,9;29,0;23,7;26,1;70,7;40;45;-141,7;0,0;0,00;-0,517;400;0
04.09.2024;09:18:12;26,6;27,4;27,6;27,6;27,6;27,1;27,7;28,9;28,9;23,7;26,1;70,1;40;45;-142,9;0,0;0,00;-0,517;400;0
04.09.2024;09:18:22;26,6;27,3;27,6;27,6;27,7;27,1;27,7;28,9;28,8;23,7;26,1;69,5;40;45;-139,8;0,0;0,00;-0,520;400;0
04.09.2024;09:18:32;26,6;27,4;27,5;27,6;27,7;27,2;27,7;28,8;28,8;23,7;26,1;69,7;40;45;-139,5;0,0;0,00;-0,523;400;0
04.09.2024;09:18:42;26,6;27,4;27,4;27,7;27,8;27,2;27,7;28,9;29,0;23,7;26,1;69,8;40;45;-140,2;0,0;0,00;-0,520;400;0
04.09.2024;09:18:52;26,7;27,5;27,4;27,7;27,7;27,2;27,7;28,9;28,9;23,7;26,1;70,6;40;45;-144,8;0,0;0,00;-0,520;400;0
04.09.2024;09:19:02;26,7;27,5;27,3;27,7;27,7;27,3;27,6;28,9;28,7;23,7;26,1;70,8;40;45;-144,0;0,0;0,00;-0,515;400;0
04.09.2024;09:19:12;26,7;27,5;27,3;27,7;27,7;27,3;27,5;28,8;28,7;23,7;26,1;70,5;40;45;-145,3;0,0;0,00;-0,523;400;0
04.09.2024;09:19:22;26,7;27,6;27,4;27,7;27,6;27,3;27,5;28,8;29,0;23,7;26,1;69,8;40;45;-142,9;0,0;0,00;-0,517;400;0
04.09.2024;09:19:32;26,7;27,6;27,4;27,7;27,6;27,3;27,4;28,9;28,9;23,7;26,1;70,9;40;45;-144,2;0,0;0,00;-0,517;400;0
04.09.2024;09:19:42;26,7;27,7;27,5;27,6;27,5;27,3;27,4;28,9;28,7;23,7;26,1;70,8;40;45;-142,7;0,0;0,00;-0,520;400;0
04.09.2024;09:19:52;26,7;27,7;27,6;27,5;27,5;27,2;27,4;28,9;28,8;23,7;26,1;69,9;40;45;-144,1;0,0;0,00;-0,517;400;0
04.09.2024;09:20:03;26,8;27,7;27,7;27,4;27,4;27,2;27,4;28,9;29,0;23,7;26,1;69,9;40;45;-145,0;0,0;0,00;-0,520;400;0
04.09.2024;09:20:13;26,8;27,7;27,7;27,4;27,4;27,1;27,5;28,9;29,0;23,7;26,1;70,5;40;45;-144,8;0,0;0,00;-0,520;400;0
04.09.2024;09:20:23;26,8;27,5;27,8;27,4;27,4;27,1;27,5;28,9;28,8;23,7;26,1;70,4;40;45;-144,6;0,0;0,00;-0,523;400;0
04.09.2024;09:20:33;26,8;27,4;27,8;27,4;27,3;27,0;27,6;28,9;28,7;23,7;26,1;71,1;40;45;-144,2;0,0;0,00;-0,517;400;0
04.09.2024;09:20:43;26,9;27,4;27,7;27,4;27,4;26,9;27,6;28,9;28,9;23,7;26,1;70,3;40;45;-144,1;0,0;0,00;-0,520;400;0
04.09.2024;09:20:53;26,9;27,4;27,6;27,5;27,4;26,9;27,7;28,9;29,0;23,8;26,1;69,3;40;45;-144,0;0,0;0,00;-0,523;400;0
04.09.2024;09:21:03;26,9;27,4;27,6;27,5;27,5;26,9;27,7;28,9;28,8;23,7;26,1;70,4;40;45;-143,8;0,0;0,00;-0,517;400;0
04.09.2024;09:21:13;26,9;27,5;27,5;27,6;27,5;26,9;27,7;28,9;28,7;23,7;26,1;70,0;40;45;-143,9;0,0;0,00;-0,520;400;0
04.09.2024;09:21:23;27,0;27,6;27,4;27,6;27,6;26,9;27,7;28,9;28,9;23,7;26,1;69,9;40;45;-143,7;0,0;0,00;-0,523;400;0
04.09.2024;09:21:33;27,0;27,7;27,4;27,6;27,6;26,9;27,6;28,8;29,0;23,7;26,1;70,8;40;45;-143,8;0,0;0,00;-0,517;400;0
04.09.2024;09:21:43;27,0;27,7;27,3;27,7;27,7;27,0;27,6;28,9;28,7;23,7;26,1;69,4;40;45;-143,7;0,0;0,00;-0,517;400;0
04.09.2024;09:21:53;27,0;27,7;27,3;27,7;27,7;27,0;27,5;28,9;28,8;23,7;26,1;69,7;40;45;-143,7;0,0;0,00;-0,517;400;0
04.09.2024;09:22:03;27,1;27,7;27,4;27,7;27,8;27,1;27,4;28,9;29,0;23,7;26,1;70,3;40;45;-143,7;0,0;0,00;-0,517;400;0
04.09.2024;09:22:14;27,1;27,6;27,4;27,7;27,7;27,1;27,4;28,9;28,9;23,7;26,1;70,4;40;45;-143,7;0,0;0,00;-0,523;400;0
04.09.2024;09:22:24;27,1;27,5;27,5;27,8;27,7;27,1;27,4;28,9;28,7;23,7;26,1;70,9;40;45;-143,7;0,0;0,00;-0,520;400;0
04.09.2024;09:22:34;27,1;27,4;27,6;27,7;27,7;27,2;27,4;28,9;28,8;23,7;26,1;72,6;40;45;-143,5;0,0;0,00;-0,451;400;0
04.09.2024;09:22:44;27,2;27,4;27,6;27,6;27,6;27,2;27,4;28,9;29,0;23,7;26,1;71,6;40;45;-142,0;0,0;0,02;-0,448;400;0
04.09.2024;09:22:54;27,2;27,4;27,7;27,5;27,6;27,2;27,5;28,9;28,9;23,7;26,1;70,3;40;45;-145,9;0,0;0,00;-0,523;400;0
04.09.2024;09:23:04;27,2;27,5;27,8;27,4;27,5;27,3;27,6;28,8;28,7;23,7;26,1;69,7;40;45;-142,3;0,0;0,00;-0,520;400;0
04.09.2024;09:23:14;27,2;27,6;27,8;27,4;27,5;27,3;27,6;28,9;28,8;23,7;26,1;70,9;40;45;-146,6;0,0;0,00;-0,517;400;0
04.09.2024;09:23:24;27,3;27,6;27,7;27,3;27,4;27,3;27,7;28,9;29,0;23,7;26,1;70,6;40;45;-144,1;0,0;0,00;-0,523;400;0
04.09.2024;09:23:34;27,3;27,7;27,7;27,4;27,4;27,3;27,7;28,8;28,9;23,7;26,1;69,9;40;45;-144,8;0,0;0,00;-0,517;400;0
04.09.2024;09:23:44;27,4;27,7;27,6;27,4;27,4;27,2;27,7;28,9;28,7;23,7;26,1;69,9;40;45;-145,2;0,0;0,00;-0,515;400;0
04.09.2024;09:23:54;27,4;27,7;27,6;27,5;27,4;27,2;27,7;28,9;28,8;23,7;26,1;70,4;40;45;-145,1;0,0;0,00;-0,515;400;0
04.09.2024;09:24:04;27,4;27,6;27,5;27,5;27,4;27,1;27,6;28,9;29,0;23,7;26,1;70,6;40;45;-144,9;0,0;0,00;-0,517;400;0
04.09.2024;09:24:14;27,4;27,5;27,4;27,6;27,4;27,0;27,6;28,9;28,9;23,7;26,1;71,4;40;45;-145,0;0,0;0,00;-0,520;400;0
04.09.2024;09:24:24;27,4;27,4;27,4;27,6;27,5;27,0;27,5;28,9;28,7;23,7;26,1;71,0;40;45;-144,9;0,0;0,00;-0,517;400;0
04.09.2024;09:24:35;27,5;27,4;27,3;27,6;27,6;26,9;27,4;28,9;28,9;23,7;26,1;70,7;40;45;-145,0;0,0;0,00;-0,517;400;0
