;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
27.08.2024;14:13:56;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,8;40;45;-191,0;0,0;0,00;-0,428;300;0
27.08.2024;14:14:07;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,4;40;45;-191,1;0,0;0,00;-0,431;300;0
27.08.2024;14:14:17;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,2;40;45;-191,0;0,0;0,00;-0,428;300;0
27.08.2024;14:14:27;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,2;40;45;-191,0;0,0;0,00;-0,428;300;0
27.08.2024;14:14:37;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,3;40;45;-191,0;0,0;0,00;-0,425;300;0
27.08.2024;14:14:47;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,4;40;45;-141,3;0,0;1,32;-0,431;300;0
27.08.2024;14:14:57;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,3;40;45;-145,8;0,0;2,58;-0,428;300;0
27.08.2024;14:15:07;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;74,0;40;45;-148,4;0,0;2,48;-0,431;300;0
27.08.2024;14:15:17;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,1;40;45;-145,1;0,0;2,49;-0,431;300;0
27.08.2024;14:15:27;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,5;40;45;-143,9;0,0;0,01;-0,434;300;0
27.08.2024;14:15:37;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,6;40;45;-146,3;0,0;0,00;-0,436;300;0
27.08.2024;14:15:47;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,5;40;45;-147,6;0,0;0,00;-0,434;300;0
27.08.2024;14:15:57;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,3;40;45;-146,6;0,0;0,00;-0,434;300;0
27.08.2024;14:16:07;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,2;40;45;-147,4;0,0;0,00;-0,434;300;0
27.08.2024;14:16:18;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,2;40;45;-147,5;0,0;0,00;-0,434;300;0
27.08.2024;14:16:28;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,4;40;45;-146,8;0,0;0,00;-0,431;300;0
27.08.2024;14:16:38;24,3;24,1;24,1;23,8;24,2;24,0;24,3;24,0;24,2;23,1;25,2;73,7;40;45;-147,3;0,0;0,00;-0,431;300;0
27.08.2024;14:16:48;24,3;24,1;24,1;23,8;24,3;24,0;24,3;24,0;24,2;23,1;25,2;72,7;40;45;-146,0;0,0;0,00;-0,428;300;0
