;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
29.08.2024;14:14:51;23,6;23,3;23,3;23,1;23,5;23,3;23,6;23,3;23,6;22,4;24,5;72,2;40;45;-146,8;0,0;0,00;-0,457;400;0
29.08.2024;14:15:01;23,6;23,3;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,5;72,2;40;45;-142,7;0,0;7,30;-0,457;400;0
29.08.2024;14:15:11;23,6;23,3;23,3;23,1;23,5;23,3;23,6;23,3;23,6;22,4;24,5;72,0;40;45;-140,3;0,0;4,66;-0,454;400;0
29.08.2024;14:15:21;23,6;23,3;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,6;72,0;40;45;-142,7;0,0;5,04;-0,457;400;0
29.08.2024;14:15:31;23,6;23,4;23,3;23,1;23,6;23,3;23,6;23,3;23,6;22,4;24,5;72,1;40;45;-142,4;0,0;4,94;-0,451;400;0
29.08.2024;14:15:41;23,6;23,4;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,5;72,3;40;45;-142,0;0,0;4,99;-0,457;400;0
29.08.2024;14:15:51;23,6;23,3;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,5;72,2;40;45;-131,2;0,0;4,95;-0,454;400;0
29.08.2024;14:16:01;23,6;23,4;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,5;72,0;40;45;-132,7;0,0;4,98;-0,460;400;0
29.08.2024;14:16:11;23,6;23,4;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,5;72,3;40;45;-139,8;0,0;4,99;-0,451;400;0
29.08.2024;14:16:21;23,6;23,4;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,6;72,6;40;45;-131,7;0,0;5,04;-0,451;400;0
29.08.2024;14:16:31;23,6;23,4;23,3;23,1;23,5;23,3;23,7;23,3;23,6;22,4;24,6;72,6;40;45;-136,9;0,0;4,97;-0,454;400;0
29.08.2024;14:16:41;23,6;23,4;23,3;23,1;23,6;23,3;23,7;23,3;23,6;22,4;24,5;72,7;40;45;-139,5;0,0;5,01;-0,451;400;0
