;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
02.09.2024;09:25:58;26,7;27,5;27,5;27,4;27,3;27,3;27,6;28,9;28,8;22,7;25,7;69,1;40;45;-137,0;9,4;5,02;-0,526;200;0
02.09.2024;09:26:08;26,6;27,6;27,5;27,5;27,4;27,3;27,5;28,9;28,7;22,7;25,7;69,4;40;45;-135,1;9,4;5,02;-0,526;200;0
02.09.2024;09:26:19;26,6;27,6;27,6;27,5;27,4;27,3;27,4;28,9;28,9;22,7;25,7;69,4;40;45;-125,4;9,4;5,00;-0,523;200;0
02.09.2024;09:26:29;26,6;27,6;27,6;27,5;27,4;27,3;27,4;28,9;29,0;22,7;25,7;69,0;40;45;-132,7;9,4;5,03;-0,520;200;0
02.09.2024;09:26:39;26,6;27,6;27,7;27,5;27,4;27,4;27,4;28,9;28,7;22,7;25,7;69,8;40;45;-144,5;9,4;4,96;-0,520;200;0
02.09.2024;09:26:49;26,5;27,6;27,7;27,5;27,4;27,3;27,4;28,9;28,7;22,7;25,7;69,7;40;45;-145,1;9,4;5,03;-0,523;200;0
02.09.2024;09:26:59;26,5;27,7;27,8;27,5;27,5;27,2;27,4;28,9;29,0;22,7;25,7;70,4;40;45;-115,0;9,4;5,03;-0,523;200;0
02.09.2024;09:27:09;26,5;27,7;27,7;27,5;27,5;27,1;27,5;28,9;29,0;22,8;25,7;69,5;40;45;-143,0;9,4;5,02;-0,520;200;0
02.09.2024;09:27:19;26,4;27,7;27,7;27,6;27,6;27,0;27,5;28,9;28,7;22,8;25,7;69,3;40;45;-141,7;9,4;5,03;-0,523;200;0
02.09.2024;09:27:29;26,4;27,7;27,6;27,6;27,6;27,0;27,5;28,9;28,7;23,0;25,7;70,7;40;45;-126,7;9,4;4,99;-0,523;200;0
02.09.2024;09:27:39;26,4;27,6;27,5;27,5;27,7;26,9;27,5;28,9;29,0;23,0;25,7;69,5;40;45;-143,1;9,4;5,00;-0,520;200;0
02.09.2024;09:27:49;26,4;27,5;27,4;27,6;27,7;26,8;27,6;28,9;28,9;23,0;25,7;70,1;40;45;-142,0;9,4;5,00;-0,523;200;0
02.09.2024;09:27:59;26,4;27,4;27,3;27,6;27,7;26,9;27,6;28,9;28,7;23,0;25,7;69,6;40;45;-134,8;9,4;4,99;-0,520;200;0
02.09.2024;09:28:09;26,4;27,4;27,3;27,6;27,7;26,9;27,7;28,9;28,7;23,0;25,7;69,5;40;45;-144,8;9,4;5,01;-0,520;200;0
02.09.2024;09:28:19;26,4;27,4;27,3;27,6;27,7;26,9;27,7;28,9;29,0;23,0;25,7;70,0;40;45;-143,2;9,4;4,98;-0,523;200;0
02.09.2024;09:28:30;26,4;27,4;27,4;27,6;27,7;27,0;27,7;28,9;28,9;23,0;25,7;69,4;40;45;-142,4;9,4;5,00;-0,526;200;0
02.09.2024;09:28:40;26,3;27,5;27,4;27,6;27,7;27,0;27,7;28,9;28,7;23,0;25,7;70,8;40;45;-83,6;9,4;5,03;-0,523;200;0
02.09.2024;09:28:50;26,3;27,5;27,5;27,7;27,6;27,0;27,7;29,0;28,8;23,0;25,7;69,4;40;45;-144,4;9,4;4,98;-0,520;200;0
02.09.2024;09:29:00;26,3;27,6;27,6;27,7;27,5;27,1;27,7;28,9;29,0;23,0;25,7;70,1;40;45;-144,0;9,4;5,02;-0,520;200;0
02.09.2024;09:29:10;26,3;27,6;27,6;27,7;27,5;27,1;27,7;28,8;28,9;23,0;25,7;71,2;40;45;-136,6;9,4;4,99;-0,523;200;0
02.09.2024;09:29:20;26,3;27,6;27,6;27,7;27,4;27,1;27,5;28,8;28,7;23,0;25,7;68,3;40;45;-140,9;9,4;4,99;-0,523;200;0
02.09.2024;09:29:30;26,3;27,7;27,7;27,7;27,4;27,1;27,5;28,8;28,8;23,0;25,7;68,1;40;45;-144,5;9,4;4,99;-0,523;200;0
02.09.2024;09:29:40;26,3;27,7;27,7;27,7;27,3;27,1;27,4;28,9;29,0;23,0;25,7;69,5;40;45;-141,9;9,4;4,99;-0,517;200;0
02.09.2024;09:29:50;26,2;27,7;27,8;27,7;27,4;27,2;27,3;28,8;28,8;23,0;25,7;69,8;40;45;-142,9;9,4;5,04;-0,520;200;0
02.09.2024;09:30:00;26,3;27,7;27,7;27,7;27,4;27,2;27,4;28,8;28,7;23,0;25,7;70,4;40;45;-142,7;9,4;1,79;-0,515;200;0
02.09.2024;09:30:10;26,3;27,7;27,7;27,7;27,4;27,2;27,4;28,9;28,8;23,0;25,7;70,4;40;45;-144,1;9,4;0,00;-0,517;200;0
02.09.2024;09:30:20;26,2;27,7;27,6;27,7;27,4;27,2;27,5;28,8;29,0;23,0;25,7;70,3;40;45;-141,6;9,4;0,00;-0,520;200;0
02.09.2024;09:30:30;26,2;27,7;27,5;27,7;27,5;27,2;27,5;28,9;28,8;23,0;25,7;68,8;40;45;-142,7;9,4;0,00;-0,517;200;0
02.09.2024;09:30:41;26,3;27,7;27,4;27,7;27,5;27,2;27,6;28,9;28,7;23,0;25,7;69,6;40;45;-141,7;9,4;0,00;-0,523;200;0
02.09.2024;09:30:51;26,2;27,5;27,3;27,7;27,6;27,2;27,6;28,9;28,9;23,0;25,7;69,6;40;45;-142,1;9,4;0,00;-0,523;200;0
02.09.2024;09:31:01;26,2;27,4;27,3;27,7;27,6;27,3;27,6;28,8;29,0;23,0;25,7;69,4;40;45;-139,0;9,4;0,00;-0,517;200;0
02.09.2024;09:31:11;26,3;27,3;27,3;27,7;27,7;27,3;27,7;28,9;28,8;23,0;25,7;70,6;40;45;-137,9;9,4;0,00;-0,523;200;0
02.09.2024;09:31:21;26,3;27,4;27,4;27,7;27,7;27,3;27,7;28,8;28,7;23,0;25,8;69,7;40;45;-138,0;9,4;0,00;-0,523;200;0
02.09.2024;09:31:31;26,3;27,4;27,4;27,5;27,7;27,3;27,7;28,8;28,9;23,0;25,7;70,2;40;45;-140,3;9,4;0,00;-0,526;200;0
02.09.2024;09:31:41;26,4;27,5;27,5;27,4;27,7;27,3;27,7;28,9;29,0;23,0;25,7;68,7;40;45;-139,8;9,4;0,00;-0,526;200;0
02.09.2024;09:31:51;26,4;27,5;27,5;27,4;27,8;27,3;27,7;28,9;28,8;23,0;25,8;69,6;40;45;-140,6;9,4;0,00;-0,529;200;0
02.09.2024;09:32:01;26,4;27,6;27,6;27,4;27,7;27,2;27,7;28,9;28,7;23,0;25,8;70,2;40;45;-140,5;9,4;0,00;-0,523;200;0
02.09.2024;09:32:11;26,4;27,6;27,7;27,4;27,7;27,2;27,7;28,9;28,9;23,0;25,8;70,3;40;45;-139,8;9,4;0,00;-0,520;200;0
02.09.2024;09:32:21;26,4;27,7;27,7;27,4;27,6;27,1;27,6;28,9;29,0;23,0;25,7;70,3;40;45;-142,2;9,4;0,00;-0,523;200;0
02.09.2024;09:32:32;26,5;27,7;27,7;27,4;27,6;27,0;27,5;28,9;28,8;23,0;25,7;70,1;40;45;-140,4;9,4;0,00;-0,517;200;0
02.09.2024;09:32:42;26,5;27,7;27,8;27,4;27,5;27,0;27,4;28,9;28,7;23,1;25,8;69,5;40;45;-141,1;9,4;0,00;-0,517;200;0
02.09.2024;09:32:52;26,6;27,7;27,7;27,5;27,4;26,9;27,4;28,9;28,9;23,1;25,8;70,2;40;45;-141,5;9,4;0,00;-0,515;200;0
02.09.2024;09:33:02;26,6;27,7;27,7;27,5;27,4;26,8;27,4;28,8;29,0;23,1;25,8;68,5;40;45;-142,6;9,4;0,00;-0,520;200;0
02.09.2024;09:33:12;26,7;27,6;27,6;27,5;27,4;26,9;27,4;28,9;28,8;23,1;25,8;69,7;40;45;-141,6;9,4;0,00;-0,520;200;0
02.09.2024;09:33:22;26,7;27,5;27,5;27,6;27,4;26,9;27,5;28,9;28,7;23,1;25,8;69,9;40;45;-140,6;9,4;0,00;-0,520;200;0
02.09.2024;09:33:32;26,7;27,4;27,4;27,6;27,4;26,9;27,5;28,9;28,9;23,1;25,8;69,7;40;45;-142,1;9,4;0,00;-0,515;200;0
02.09.2024;09:33:42;26,8;27,4;27,4;27,6;27,4;26,9;27,6;28,8;29,0;23,1;25,8;68,7;40;45;-141,6;9,4;0,00;-0,515;200;0
02.09.2024;09:33:52;26,8;27,4;27,3;27,6;27,4;26,9;27,6;28,8;28,7;23,1;25,8;70,0;40;45;-140,8;9,4;0,00;-0,517;200;0
02.09.2024;09:34:02;26,9;27,5;27,3;27,7;27,5;27,0;27,6;28,9;28,7;23,1;25,8;69,8;40;45;-142,1;9,4;0,00;-0,515;200;0
02.09.2024;09:34:12;26,9;27,5;27,4;27,7;27,5;27,0;27,7;28,8;28,9;23,1;25,8;69,3;40;45;-141,6;9,4;0,00;-0,520;200;0
02.09.2024;09:34:22;26,9;27,6;27,4;27,7;27,6;27,1;27,7;28,9;29,0;23,1;25,8;69,4;40;45;-142,2;9,4;0,00;-0,520;200;0
02.09.2024;09:34:33;27,0;27,6;27,5;27,7;27,6;27,1;27,7;28,9;28,7;23,1;25,8;69,3;40;45;-141,9;9,4;0,00;-0,520;200;0
02.09.2024;09:34:43;27,0;27,7;27,5;27,7;27,7;27,1;27,7;28,8;28,7;23,1;25,8;70,1;40;45;-142,4;9,4;0,00;-0,515;200;0
02.09.2024;09:34:53;27,0;27,7;27,6;27,7;27,7;27,2;27,7;28,9;29,0;23,1;25,8;69,4;40;45;-142,3;9,4;0,00;-0,520;200;0
02.09.2024;09:35:03;27,0;27,7;27,7;27,7;27,7;27,2;27,6;28,9;28,9;23,1;25,8;68,8;40;45;-142,0;9,4;0,00;-0,520;200;0
02.09.2024;09:35:13;27,1;27,7;27,7;27,7;27,8;27,2;27,5;28,9;28,7;23,1;25,8;69,4;40;45;-142,1;9,4;0,00;-0,517;200;0
02.09.2024;09:35:23;27,1;27,6;27,7;27,6;27,7;27,2;27,4;28,9;28,8;23,1;25,8;68,9;40;45;-142,3;9,4;0,00;-0,517;200;0
02.09.2024;09:35:33;27,1;27,5;27,8;27,5;27,7;27,2;27,4;28,9;29,0;23,1;25,8;69,4;40;45;-142,2;9,4;0,00;-0,512;200;0
02.09.2024;09:35:43;27,2;27,4;27,7;27,4;27,7;27,3;27,4;28,9;28,9;23,1;25,8;70,0;40;45;-142,7;9,4;0,00;-0,523;200;0
02.09.2024;09:35:53;27,2;27,4;27,7;27,4;27,6;27,3;27,4;28,9;28,7;23,1;25,8;70,1;40;45;-140,8;9,4;0,00;-0,517;200;0
02.09.2024;09:36:03;27,2;27,4;27,6;27,4;27,5;27,3;27,5;28,9;28,8;23,1;25,8;69,7;40;45;-143,4;9,4;0,00;-0,520;200;0
02.09.2024;09:36:13;27,2;27,5;27,5;27,4;27,5;27,4;27,5;28,8;29,0;23,1;25,8;69,1;40;45;-141,6;9,4;0,00;-0,517;200;0
02.09.2024;09:36:23;27,3;27,6;27,4;27,5;27,4;27,3;27,5;28,8;28,9;23,1;25,8;70,6;40;45;-142,4;9,4;0,00;-0,517;200;0
02.09.2024;09:36:34;27,3;27,6;27,4;27,5;27,4;27,2;27,6;28,9;28,7;23,1;25,8;69,6;40;45;-141,6;9,4;0,00;-0,520;200;0
02.09.2024;09:36:44;27,3;27,7;27,3;27,5;27,3;27,2;27,6;28,8;28,8;23,1;25,8;68,9;40;45;-142,9;9,4;0,00;-0,517;200;0
02.09.2024;09:36:54;27,3;27,7;27,3;27,5;27,4;27,1;27,6;28,8;29,0;23,1;25,8;69,3;40;45;-142,6;9,4;0,00;-0,517;200;0
02.09.2024;09:37:04;27,4;27,7;27,4;27,6;27,4;27,0;27,7;28,9;28,9;23,1;25,8;69,5;40;45;-142,6;9,4;0,00;-0,520;200;0
02.09.2024;09:37:14;27,4;27,6;27,4;27,6;27,4;26,9;27,7;28,8;28,7;23,1;25,8;70,3;40;45;-141,7;9,4;0,00;-0,520;200;0
02.09.2024;09:37:24;27,4;27,5;27,5;27,6;27,5;26,9;27,7;28,8;28,8;23,1;25,8;68,4;40;45;-142,2;9,4;0,00;-0,520;200;0
02.09.2024;09:37:34;27,4;27,4;27,6;27,7;27,5;26,8;27,7;28,9;29,0;23,1;25,8;69,4;40;45;-143,1;9,4;0,00;-0,520;200;0
02.09.2024;09:37:44;27,5;27,3;27,6;27,7;27,6;26,9;27,7;28,9;28,8;23,1;25,8;69,9;40;45;-142,4;9,4;0,00;-0,517;200;0
02.09.2024;09:37:54;27,5;27,4;27,7;27,7;27,6;26,9;27,6;28,9;28,7;23,1;25,8;70,0;40;45;-141,9;9,4;0,00;-0,517;200;0
02.09.2024;09:38:04;27,5;27,4;27,8;27,7;27,6;26,9;27,5;28,9;28,8;23,1;25,8;69,0;40;45;-143,0;9,4;0,00;-0,515;200;0
02.09.2024;09:38:14;27,6;27,5;27,8;27,8;27,7;27,0;27,4;28,8;29,0;23,1;25,8;69,5;40;45;-143,8;9,4;0,00;-0,515;200;0
02.09.2024;09:38:24;27,6;27,6;27,7;27,7;27,7;27,0;27,4;28,8;28,8;23,1;25,8;70,4;40;45;-142,9;9,4;0,00;-0,520;200;0
02.09.2024;09:38:34;27,7;27,7;27,7;27,6;27,8;27,1;27,4;28,8;28,7;23,1;25,8;69,1;40;45;-143,4;9,4;0,00;-0,523;200;0
02.09.2024;09:38:45;27,7;27,7;27,6;27,5;27,7;27,1;27,4;28,8;28,9;23,1;25,8;68,7;40;45;-143,1;9,4;0,00;-0,512;200;0
02.09.2024;09:38:55;27,7;27,7;27,5;27,4;27,7;27,2;27,5;28,9;29,0;23,1;25,8;69,1;40;45;-143,1;9,4;0,00;-0,517;200;0
02.09.2024;09:39:05;27,7;27,6;27,4;27,3;27,7;27,2;27,5;28,8;28,7;23,1;25,8;69,9;40;45;-142,7;9,4;0,00;-0,517;200;0
02.09.2024;09:39:15;27,7;27,5;27,4;27,4;27,6;27,2;27,5;28,9;28,7;23,1;25,8;70,6;40;45;-141,6;9,4;0,00;-0,520;200;0
02.09.2024;09:39:25;27,7;27,4;27,3;27,4;27,5;27,2;27,6;28,9;28,9;23,1;25,8;68,4;40;45;-143,2;9,4;0,00;-0,515;200;0
02.09.2024;09:39:35;27,7;27,4;27,3;27,4;27,5;27,2;27,6;28,9;29,0;23,2;25,8;68,8;40;45;-142,3;9,4;0,00;-0,517;200;0
02.09.2024;09:39:45;27,6;27,4;27,4;27,5;27,4;27,2;27,6;28,8;28,7;23,2;25,8;69,3;40;45;-141,0;9,4;0,00;-0,517;200;0
02.09.2024;09:39:55;27,5;27,4;27,4;27,5;27,4;27,3;27,7;28,8;28,7;23,2;25,8;69,9;40;45;-143,7;9,4;0,00;-0,517;200;0
02.09.2024;09:40:05;27,4;27,5;27,5;27,6;27,3;27,3;27,7;28,8;29,0;23,2;25,8;69,9;40;45;-143,7;9,4;0,00;-0,515;200;0
02.09.2024;09:40:15;27,3;27,6;27,5;27,6;27,4;27,3;27,7;28,8;29,0;23,2;25,8;69,1;40;45;-142,1;9,4;0,00;-0,517;200;0
02.09.2024;09:40:25;27,4;27,7;27,6;27,6;27,4;27,3;27,7;28,9;28,7;23,2;25,8;69,0;40;45;-143,5;9,4;0,00;-0,520;200;0
02.09.2024;09:40:35;27,4;27,7;27,7;27,6;27,4;27,3;27,6;28,9;28,7;23,2;25,8;69,5;40;45;-143,2;9,4;0,00;-0,517;200;0
02.09.2024;09:40:46;27,5;27,7;27,7;27,7;27,4;27,2;27,5;28,9;29,0;23,2;25,8;68,7;40;45;-141,2;9,4;0,00;-0,515;200;0
02.09.2024;09:40:56;27,5;27,8;27,8;27,7;27,5;27,2;27,4;28,9;28,9;23,2;25,8;70,4;40;45;-142,1;9,4;0,00;-0,517;200;0
02.09.2024;09:41:06;27,6;27,7;27,8;27,7;27,5;27,1;27,4;28,9;28,7;23,2;25,8;68,8;40;45;-143,1;9,4;0,00;-0,520;200;0
02.09.2024;09:41:16;27,6;27,6;27,7;27,7;27,6;27,0;27,4;28,9;28,7;23,2;25,8;68,8;40;45;-142,3;9,4;0,00;-0,517;200;0
02.09.2024;09:41:26;27,7;27,5;27,7;27,7;27,6;27,0;27,4;28,8;28,9;23,2;25,7;70,4;40;45;-141,7;9,4;0,00;-0,517;200;0
02.09.2024;09:41:36;27,7;27,4;27,6;27,7;27,7;26,9;27,4;28,9;29,0;23,2;25,7;69,8;40;45;-142,3;9,4;0,00;-0,517;200;0
02.09.2024;09:41:46;27,7;27,3;27,5;27,6;27,7;26,9;27,5;28,9;28,7;23,2;25,8;69,7;40;45;-142,0;9,4;0,00;-0,517;200;0
02.09.2024;09:41:56;27,8;27,4;27,4;27,6;27,7;26,9;27,5;28,9;28,7;23,2;25,8;70,0;40;45;-141,9;9,4;0,00;-0,520;200;0
02.09.2024;09:42:06;27,7;27,5;27,4;27,5;27,7;26,9;27,6;28,9;28,9;23,2;25,7;68,7;40;45;-141,9;9,4;0,00;-0,520;200;0
02.09.2024;09:42:16;27,6;27,6;27,3;27,4;27,7;26,9;27,6;28,9;28,9;23,2;25,8;69,5;40;45;-142,1;9,4;0,00;-0,520;200;0
02.09.2024;09:42:26;27,5;27,6;27,3;27,4;27,7;27,0;27,7;28,9;28,7;23,2;25,8;68,7;40;45;-141,9;9,4;0,00;-0,517;200;0
02.09.2024;09:42:36;27,4;27,7;27,4;27,4;27,6;27,0;27,7;28,9;28,8;23,2;25,8;69,9;40;45;-142,9;9,4;0,00;-0,512;200;0
02.09.2024;09:42:46;27,3;27,8;27,4;27,4;27,6;27,0;27,7;28,9;29,0;23,2;25,8;69,0;40;45;-142,9;9,4;0,00;-0,517;200;0
02.09.2024;09:42:57;27,4;27,7;27,5;27,5;27,5;27,1;27,8;28,9;28,9;23,2;25,8;70,3;40;45;-142,2;9,4;0,00;-0,517;200;0
02.09.2024;09:43:07;27,5;27,6;27,6;27,5;27,4;27,1;27,7;28,9;28,7;23,2;25,7;69,0;40;45;-141,7;9,4;0,00;-0,517;200;0
02.09.2024;09:43:17;27,6;27,5;27,7;27,6;27,4;27,1;27,6;28,9;28,8;23,2;25,7;69,3;40;45;-142,7;9,4;0,00;-0,523;200;0
02.09.2024;09:43:27;27,6;27,4;27,7;27,6;27,4;27,2;27,5;28,9;29,0;23,2;25,7;68,2;40;45;-142,7;9,4;0,00;-0,517;200;0
02.09.2024;09:43:37;27,7;27,3;27,8;27,6;27,3;27,2;27,4;28,9;28,9;23,2;25,7;69,6;40;45;-142,2;9,4;0,00;-0,515;200;0
02.09.2024;09:43:47;27,7;27,4;27,8;27,6;27,4;27,2;27,4;28,9;28,7;23,2;25,7;70,6;40;45;-142,0;9,4;0,00;-0,515;200;0
02.09.2024;09:43:57;27,7;27,5;27,7;27,7;27,4;27,2;27,3;28,9;28,8;23,2;25,7;70,0;40;45;-141,6;9,4;0,00;-0,517;200;0
02.09.2024;09:44:07;27,7;27,6;27,7;27,7;27,5;27,3;27,4;28,9;29,0;23,2;25,8;69,4;40;45;-142,1;9,4;0,00;-0,515;200;0
