;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
29.10.2024;15:19:20;54,2;55,0;55,8;53,6;54,2;51,5;55,2;65,7;65,5;32,0;38,3;69,7;40;45;-115,0;0,0;0,00;-0,439;300;0
29.10.2024;15:19:30;54,2;55,0;55,8;53,6;54,2;51,5;55,2;65,7;65,6;31,9;38,4;69,8;40;45;-116,5;0,0;3,51;-0,439;300;0
29.10.2024;15:19:40;54,3;55,0;55,8;53,6;54,3;51,5;55,2;65,7;64,9;31,9;38,4;68,7;40;45;-107,6;0,0;4,75;-0,439;300;0
29.10.2024;15:19:50;54,3;55,0;55,9;53,6;54,3;51,6;55,2;65,7;65,6;32,0;38,4;68,2;40;45;-115,3;0,0;5,43;-0,439;300;0
29.10.2024;15:20:00;54,4;55,0;55,9;53,6;54,3;51,6;55,2;65,7;65,6;31,9;38,5;68,6;40;45;-115,7;0,0;5,11;-0,436;300;0
29.10.2024;15:20:10;54,4;55,0;55,9;53,6;54,3;51,7;55,2;65,7;64,9;32,0;38,5;68,4;40;45;-115,0;0,0;5,00;-0,434;300;0
29.10.2024;15:20:20;54,4;55,1;55,9;53,7;54,3;51,7;55,2;65,7;65,6;32,0;38,5;68,2;40;45;-117,8;0,0;4,96;-0,436;300;0
29.10.2024;15:20:30;54,5;55,1;56,0;53,7;54,4;51,7;55,2;65,7;65,5;32,0;38,6;68,7;40;45;-118,7;0,0;4,97;-0,439;300;0
29.10.2024;15:20:40;54,5;55,1;56,0;53,7;54,4;51,8;55,2;65,7;64,9;32,0;38,6;67,9;40;45;-116,0;0,0;5,03;-0,434;300;0
29.10.2024;15:20:50;54,5;55,1;56,0;53,8;54,4;51,8;55,2;65,7;65,8;32,0;38,6;68,0;40;45;-116,4;0,0;4,99;-0,434;300;0
29.10.2024;15:21:00;54,6;55,1;56,1;53,8;54,4;51,8;55,2;65,7;65,3;31,9;38,6;68,6;40;45;-118,5;0,0;5,04;-0,434;300;0
29.10.2024;15:21:10;54,6;55,1;56,1;53,8;54,4;51,9;55,2;65,7;65,0;31,9;38,6;68,7;40;45;-117,3;0,0;5,01;-0,436;300;0
29.10.2024;15:21:20;54,6;55,1;56,0;53,8;54,4;51,9;55,1;65,7;65,8;32,0;38,7;68,4;40;45;-116,3;0,0;5,00;-0,434;300;0
29.10.2024;15:21:30;54,6;55,1;56,1;53,8;54,4;51,9;55,1;65,6;65,2;31,8;38,7;68,4;40;45;-117,4;0,0;4,99;-0,434;300;0
29.10.2024;15:21:41;54,7;55,1;56,0;53,9;54,4;52,0;55,1;65,7;65,1;31,9;38,7;67,8;40;45;-117,5;0,0;4,88;-0,434;300;0
29.10.2024;15:21:51;54,7;55,2;56,1;53,9;54,5;52,0;55,1;65,7;65,8;31,8;38,7;68,7;40;45;-117,3;0,0;5,00;-0,439;300;0
29.10.2024;15:22:01;54,7;55,2;56,1;53,9;54,5;52,0;55,1;65,7;65,1;31,8;38,7;68,5;40;45;-118,9;0,0;5,04;-0,439;300;0
29.10.2024;15:22:11;54,7;55,3;56,1;53,9;54,5;52,1;55,1;65,7;65,2;31,8;38,7;68,9;40;45;-116,4;0,0;5,01;-0,439;300;0
29.10.2024;15:22:21;54,6;55,3;56,0;53,9;54,6;52,1;55,1;65,7;65,8;31,9;38,7;68,6;40;45;-116,4;0,0;5,01;-0,439;300;0
29.10.2024;15:22:31;54,6;55,3;56,0;54,0;54,6;52,1;55,1;65,7;65,0;31,8;38,7;68,6;40;45;-119,7;0,0;5,00;-0,434;300;0
