;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
05.09.2024;13:48:00;32,4;33,1;33,4;32,7;33,3;32,2;32,7;36,7;36,5;24,5;28,0;80,2;45;50;-141,9;0,0;5,00;-0,451;300;0
05.09.2024;13:48:10;32,3;33,1;33,4;32,7;33,3;32,1;32,7;36,7;36,5;24,5;28,0;81,1;45;50;-127,5;0,0;4,99;-0,454;300;0
05.09.2024;13:48:20;32,3;33,1;33,4;32,7;33,3;32,2;32,7;36,7;36,6;24,5;28,0;80,2;45;50;-144,8;0,0;4,99;-0,460;300;0
05.09.2024;13:48:30;32,2;33,1;33,5;32,7;33,4;32,2;32,7;36,7;36,7;24,5;28,0;80,7;45;50;-145,8;0,0;4,99;-0,454;300;0
05.09.2024;13:48:40;32,2;33,1;33,5;32,6;33,3;32,2;32,7;36,7;36,5;24,5;28,0;80,5;45;50;-138,1;0,0;4,99;-0,457;300;0
05.09.2024;13:48:50;32,1;33,1;33,5;32,7;33,4;32,2;32,7;36,7;36,6;24,5;28,0;80,6;45;50;-139,3;0,0;4,99;-0,454;300;0
05.09.2024;13:49:00;32,1;33,2;33,5;32,6;33,3;32,2;32,7;36,7;36,7;24,5;28,0;80,3;45;50;-127,5;0,0;5,08;-0,462;300;0
05.09.2024;13:49:10;32,1;33,1;33,5;32,6;33,3;32,2;32,7;36,7;36,6;24,5;28,1;80,5;45;50;-133,9;0,0;4,99;-0,457;300;0
05.09.2024;13:49:20;32,0;33,2;33,5;32,6;33,4;32,2;32,7;36,7;36,5;24,5;28,0;80,8;45;50;-124,5;0,0;4,97;-0,454;300;0
05.09.2024;13:49:30;32,0;33,2;33,5;32,6;33,4;32,2;32,7;36,7;36,7;24,5;28,1;80,5;45;50;-68,2;0,0;4,99;-0,460;300;0
05.09.2024;13:49:41;31,9;33,2;33,6;32,6;33,3;32,2;32,7;36,7;36,7;24,5;28,1;80,4;45;50;-136,1;0,0;5,04;-0,460;300;0
05.09.2024;13:49:51;31,9;33,2;33,6;32,6;33,4;32,2;32,7;36,7;36,5;24,5;28,1;81,1;45;50;-139,4;0,0;5,04;-0,460;300;0
05.09.2024;13:50:01;31,8;33,1;33,6;32,6;33,3;32,2;32,7;36,7;36,6;24,5;28,1;80,4;45;50;-135,4;0,0;4,98;-0,457;300;0
05.09.2024;13:50:11;31,8;33,1;33,7;32,6;33,3;32,2;32,6;36,7;36,7;24,5;28,1;80,7;45;50;-129,3;0,0;4,98;-0,457;300;0
05.09.2024;13:50:21;31,8;33,1;33,7;32,6;33,3;32,3;32,7;36,7;36,7;24,5;28,1;80,5;45;50;-122,8;0,0;5,01;-0,454;300;0
05.09.2024;13:50:31;31,9;33,1;33,7;32,6;33,4;32,3;32,7;36,7;36,5;24,5;28,1;80,2;45;50;-119,6;0,0;4,99;-0,460;300;0
05.09.2024;13:50:41;31,8;33,1;33,7;32,6;33,3;32,2;32,7;36,7;36,6;24,5;28,1;80,2;45;50;-145,6;0,0;5,01;-0,457;300;0
05.09.2024;13:50:51;31,8;33,1;33,7;32,6;33,4;32,2;32,7;36,7;36,7;24,5;28,1;80,2;45;50;-143,2;0,0;4,99;-0,457;300;0
05.09.2024;13:51:01;31,9;33,1;33,7;32,6;33,4;32,2;32,7;36,7;36,6;24,5;28,1;80,6;45;50;-142,2;0,0;5,00;-0,457;300;0
05.09.2024;13:51:11;31,9;33,1;33,7;32,6;33,3;32,2;32,7;36,7;36,5;24,5;28,1;80,3;45;50;-139,7;0,0;4,99;-0,457;300;0
05.09.2024;13:51:21;31,8;33,0;33,7;32,6;33,4;32,2;32,7;36,7;36,7;24,5;28,1;78,5;45;50;-108,2;0,0;4,99;-0,526;300;0
05.09.2024;13:51:31;31,8;33,0;33,8;32,6;33,4;32,2;32,7;36,8;36,6;24,5;28,1;78,3;45;50;-137,4;0,0;5,02;-0,532;300;0
05.09.2024;13:51:41;31,9;33,0;33,8;32,6;33,4;32,3;32,7;36,7;36,5;24,5;28,1;78,5;45;50;-138,6;0,0;4,99;-0,532;300;0
05.09.2024;13:51:52;31,8;33,0;33,8;32,6;33,4;32,3;32,7;36,7;36,6;24,6;28,1;78,1;45;50;-141,7;0,0;4,98;-0,535;300;0
05.09.2024;13:52:02;31,9;32,9;33,8;32,6;33,4;32,2;32,7;36,8;36,7;24,6;28,0;77,8;45;50;-133,8;0,0;5,00;-0,532;300;0
05.09.2024;13:52:12;31,8;33,0;33,8;32,6;33,4;32,2;32,7;36,7;36,6;24,6;28,0;78,5;45;50;-137,2;0,0;4,98;-0,535;300;0
05.09.2024;13:52:22;31,8;32,9;33,8;32,6;33,4;32,2;32,7;36,7;36,5;24,6;28,0;79,9;45;50;-142,1;0,0;5,06;-0,529;300;0
05.09.2024;13:52:32;31,8;32,9;33,8;32,6;33,4;32,2;32,7;36,7;36,7;24,6;28,0;78,8;45;50;-138,4;0,0;5,00;-0,535;300;0
05.09.2024;13:52:42;31,8;32,9;33,8;32,5;33,4;32,2;32,6;36,7;36,7;24,6;28,0;79,1;45;50;-137,7;0,0;5,03;-0,532;300;0
05.09.2024;13:52:52;31,8;32,9;33,8;32,5;33,4;32,2;32,6;36,7;36,5;24,6;28,0;78,0;45;50;-135,7;0,0;5,00;-0,535;300;0
05.09.2024;13:53:02;31,8;32,9;33,8;32,5;33,4;32,1;32,6;36,7;36,6;24,7;28,0;79,8;45;50;-130,1;0,0;4,98;-0,526;300;0
05.09.2024;13:53:12;31,8;33,0;33,8;32,5;33,4;32,2;32,7;36,7;36,7;24,7;28,0;79,2;45;50;-130,1;0,0;4,99;-0,535;300;0
05.09.2024;13:53:22;31,8;33,0;33,9;32,6;33,4;32,2;32,7;36,7;36,6;24,7;28,0;79,5;45;50;-129,4;0,0;5,02;-0,532;300;0
05.09.2024;13:53:32;31,8;32,9;33,9;32,6;33,4;32,2;32,7;36,7;36,5;24,7;28,0;79,4;45;50;-141,5;0,0;4,97;-0,529;300;0
05.09.2024;13:53:42;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,7;36,6;24,7;28,0;78,1;45;50;-138,5;0,0;5,00;-0,535;300;0
05.09.2024;13:53:53;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,8;36,7;24,7;28,0;79,2;45;50;-136,1;0,0;5,00;-0,529;300;0
05.09.2024;13:54:03;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,7;36,6;24,7;28,0;79,2;45;50;-141,0;0,0;4,99;-0,532;300;0
05.09.2024;13:54:13;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,7;36,5;24,7;28,0;80,1;45;50;-143,7;0,0;5,01;-0,532;300;0
05.09.2024;13:54:23;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,7;36,7;24,7;28,0;78,3;45;50;-143,2;0,0;5,00;-0,529;300;0
05.09.2024;13:54:33;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,7;36,7;24,7;28,0;79,0;45;50;-142,4;0,0;4,98;-0,529;300;0
05.09.2024;13:54:43;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,7;36,5;24,7;28,0;78,9;45;50;-144,8;0,0;5,01;-0,535;300;0
05.09.2024;13:54:53;31,8;32,9;33,9;32,5;33,4;32,2;32,7;36,8;36,6;24,7;28,0;79,1;45;50;-142,2;0,0;5,01;-0,529;300;0
05.09.2024;13:55:03;31,8;32,9;34,0;32,5;33,5;32,2;32,7;36,7;36,7;24,7;28,0;79,0;45;50;-95,2;0,0;4,99;-0,532;300;0
05.09.2024;13:55:13;31,8;32,9;34,0;32,5;33,5;32,2;32,7;36,7;36,6;24,7;28,0;80,0;45;50;-141,3;0,0;5,02;-0,529;300;0
05.09.2024;13:55:23;31,8;32,9;34,0;32,5;33,5;32,2;32,7;36,7;36,5;24,7;28,0;78,9;45;50;-144,8;0,0;5,00;-0,532;300;0
05.09.2024;13:55:33;31,8;32,8;34,0;32,5;33,5;32,1;32,7;36,7;36,6;24,7;28,0;78,6;45;50;-138,1;0,0;4,99;-0,529;300;0
05.09.2024;13:55:43;31,8;32,8;33,9;32,5;33,5;32,2;32,7;36,7;36,7;24,7;28,0;78,7;45;50;-144,2;0,0;5,00;-0,526;300;0
05.09.2024;13:55:54;31,8;32,8;33,9;32,5;33,5;32,2;32,7;36,7;36,6;24,7;28,0;78,9;45;50;-142,8;0,0;5,02;-0,538;300;0
05.09.2024;13:56:04;31,8;32,8;33,9;32,5;33,5;32,2;32,7;36,7;36,5;24,7;28,0;80,3;45;50;-143,8;0,0;4,99;-0,535;300;0
05.09.2024;13:56:14;31,8;32,8;34,0;32,5;33,5;32,1;32,7;36,7;36,7;24,7;28,0;79,6;45;50;-144,2;0,0;5,08;-0,532;300;0
05.09.2024;13:56:24;31,8;32,8;34,0;32,5;33,5;32,2;32,7;36,7;36,7;24,8;28,0;79,5;45;50;-147,1;0,0;0,01;-0,532;300;0
05.09.2024;13:56:34;31,8;32,8;34,0;32,5;33,5;32,2;32,7;36,7;36,5;24,8;28,0;78,8;45;50;-143,8;0,0;0,00;-0,535;300;0
05.09.2024;13:56:44;31,8;32,7;34,0;32,5;33,5;32,1;32,7;36,7;36,6;24,9;28,0;79,8;45;50;-144,5;0,0;0,00;-0,535;300;0
05.09.2024;13:56:54;31,8;32,7;34,0;32,5;33,6;32,2;32,7;36,7;36,7;24,9;28,0;79,2;45;50;-144,4;0,0;0,00;-0,529;300;0
05.09.2024;13:57:04;31,8;32,7;34,0;32,6;33,6;32,1;32,7;36,7;36,6;24,9;28,0;79,2;45;50;-145,7;0,0;0,00;-0,529;300;0
05.09.2024;13:57:14;31,8;32,7;34,0;32,6;33,6;32,2;32,7;36,8;36,5;24,9;28,0;79,3;45;50;-145,3;0,0;0,00;-0,535;300;0
05.09.2024;13:57:24;31,9;32,7;34,0;32,7;33,6;32,2;32,7;36,7;36,7;24,9;28,0;79,2;45;50;-146,8;0,0;0,00;-0,541;300;0
05.09.2024;13:57:34;31,9;32,7;34,0;32,7;33,6;32,2;32,7;36,8;36,7;24,9;28,0;78,9;45;50;-146,6;0,0;0,00;-0,532;300;0
05.09.2024;13:57:44;31,8;32,7;34,0;32,7;33,6;32,2;32,7;36,8;36,5;24,9;28,0;79,4;45;50;-145,6;0,0;0,00;-0,535;300;0
05.09.2024;13:57:54;31,9;32,8;34,0;32,8;33,6;32,1;32,8;36,7;36,6;24,9;28,0;78,3;45;50;-145,1;0,0;0,00;-0,535;300;0
05.09.2024;13:58:04;31,9;32,8;34,0;32,8;33,6;32,2;32,8;36,7;36,7;24,9;28,0;79,7;45;50;-144,8;0,0;0,00;-0,529;300;0
05.09.2024;13:58:14;31,9;32,8;34,0;32,8;33,6;32,1;32,8;36,7;36,7;24,9;28,0;79,6;45;50;-144,2;0,0;0,00;-0,535;300;0
05.09.2024;13:58:25;31,9;32,8;34,0;32,8;33,6;32,2;32,8;36,7;36,5;24,9;28,0;78,6;45;50;-144,2;0,0;0,00;-0,532;300;0
05.09.2024;13:58:35;31,9;32,8;34,0;32,8;33,6;32,1;32,8;36,7;36,6;24,9;28,0;79,8;45;50;-144,6;0,0;0,00;-0,529;300;0
05.09.2024;13:58:45;31,9;32,8;34,0;32,8;33,6;32,2;32,8;36,8;36,7;24,9;28,0;77,8;45;50;-144,8;0,0;0,00;-0,535;300;0
05.09.2024;13:58:55;32,0;32,9;34,0;32,8;33,6;32,2;32,8;36,7;36,6;24,9;28,0;79,0;45;50;-146,4;0,0;0,00;-0,535;300;0
05.09.2024;13:59:05;32,0;32,9;34,0;32,8;33,7;32,2;32,8;36,7;36,5;24,9;28,0;82,3;45;50;-146,0;0,0;0,00;-0,457;300;0
05.09.2024;13:59:15;32,0;32,9;34,1;32,8;33,7;32,2;32,8;36,7;36,6;24,9;28,0;80,3;45;50;-146,0;0,0;0,03;-0,454;300;0
05.09.2024;13:59:25;32,0;32,9;34,1;32,8;33,7;32,2;32,8;36,7;36,7;24,9;28,0;81,2;45;50;-148,1;0,0;0,00;-0,454;300;0
05.09.2024;13:59:35;32,1;32,9;34,1;32,8;33,7;32,2;32,8;36,7;36,6;24,9;28,0;81,0;45;50;-147,4;0,0;0,00;-0,454;300;0
05.09.2024;13:59:45;32,1;32,9;34,1;32,8;33,7;32,2;32,8;36,7;36,6;24,9;28,1;81,2;45;50;-148,2;0,0;0,00;-0,457;300;0
05.09.2024;13:59:55;32,2;33,0;34,1;32,7;33,7;32,2;32,8;36,7;36,7;24,9;28,1;81,4;45;50;-147,5;0,0;0,00;-0,454;300;0
05.09.2024;14:00:05;32,2;33,0;34,1;32,7;33,7;32,2;32,8;36,7;36,7;24,9;28,1;81,1;45;50;-147,6;0,0;0,00;-0,457;300;0
05.09.2024;14:00:15;32,3;33,0;34,2;32,7;33,7;32,2;32,8;36,7;36,5;24,9;28,1;80,7;45;50;-147,4;0,0;0,00;-0,454;300;0
05.09.2024;14:00:26;32,3;33,0;34,2;32,7;33,8;32,2;32,8;36,7;36,6;24,9;28,1;80,6;45;50;-147,6;0,0;0,00;-0,454;300;0
05.09.2024;14:00:36;32,3;33,0;34,2;32,7;33,8;32,2;32,8;36,7;36,7;24,8;28,1;80,3;45;50;-147,5;0,0;0,00;-0,451;300;0
05.09.2024;14:00:46;32,4;33,0;34,2;32,7;33,8;32,3;32,8;36,7;36,6;24,8;28,1;80,7;45;50;-146,8;0,0;0,00;-0,457;300;0
05.09.2024;14:00:56;32,4;33,1;34,2;32,7;33,8;32,3;32,8;36,7;36,5;24,8;28,1;80,7;45;50;-147,5;0,0;0,00;-0,454;300;0
05.09.2024;14:01:06;32,4;33,1;34,2;32,7;33,8;32,3;32,8;36,7;36,6;24,8;28,1;80,7;45;50;-146,8;0,0;0,00;-0,454;300;0
05.09.2024;14:01:16;32,5;33,1;34,2;32,7;33,9;32,3;32,8;36,7;36,7;24,9;28,1;80,5;45;50;-147,3;0,0;0,00;-0,454;300;0
05.09.2024;14:01:26;32,6;33,1;34,2;32,8;33,9;32,3;32,9;36,7;36,5;24,8;28,2;80,5;45;50;-147,3;0,0;0,00;-0,457;300;0
05.09.2024;14:01:36;32,6;33,2;34,2;32,8;33,9;32,3;32,9;36,7;36,6;24,8;28,2;79,8;45;50;-147,8;0,0;0,00;-0,451;300;0
05.09.2024;14:01:46;32,7;33,2;34,2;32,8;33,9;32,3;32,9;36,7;36,7;24,9;28,2;80,4;45;50;-147,1;0,0;0,00;-0,457;300;0
05.09.2024;14:01:56;32,7;33,2;34,3;32,8;33,9;32,3;32,9;36,7;36,7;24,9;28,2;81,0;45;50;-147,9;0,0;0,00;-0,454;300;0
05.09.2024;14:02:06;32,8;33,2;34,3;32,8;33,9;32,3;32,9;36,7;36,5;24,9;28,2;80,4;45;50;-146,9;0,0;0,00;-0,454;300;0
05.09.2024;14:02:16;32,8;33,3;34,3;32,8;33,9;32,3;32,9;36,7;36,6;24,9;28,2;80,6;45;50;-147,5;0,0;0,00;-0,454;300;0
05.09.2024;14:02:26;32,9;33,3;34,3;32,8;33,9;32,3;32,9;36,7;36,7;24,9;28,2;80,2;45;50;-146,9;0,0;0,00;-0,454;300;0
05.09.2024;14:02:36;32,8;33,3;34,3;32,8;33,9;32,4;32,9;36,7;36,7;24,9;28,2;81,0;45;50;-148,1;0,0;0,00;-0,457;300;0
05.09.2024;14:02:47;32,8;33,4;34,3;32,8;33,9;32,4;32,9;36,7;36,5;24,9;28,2;80,4;45;50;-147,6;0,0;0,00;-0,457;300;0
05.09.2024;14:02:57;32,8;33,4;34,3;32,8;33,9;32,4;32,9;36,7;36,7;24,9;28,2;80,4;45;50;-147,9;0,0;0,00;-0,457;300;0
05.09.2024;14:03:07;32,8;33,4;34,3;32,8;33,9;32,4;32,9;36,8;36,7;24,9;28,2;80,5;45;50;-148,6;0,0;0,00;-0,454;300;0
05.09.2024;14:03:17;32,8;33,4;34,3;32,8;33,9;32,4;32,9;36,7;36,5;24,9;28,2;80,7;45;50;-148,2;0,0;0,00;-0,457;300;0
05.09.2024;14:03:27;32,8;33,4;34,3;32,8;33,9;32,4;32,9;36,7;36,6;24,9;28,2;80,4;45;50;-148,9;0,0;0,00;-0,451;300;0
05.09.2024;14:03:37;32,8;33,4;34,3;32,8;33,9;32,4;32,9;36,7;36,7;25,0;28,2;80,2;45;50;-148,2;0,0;0,00;-0,451;300;0
05.09.2024;14:03:47;32,8;33,4;34,2;32,8;34,0;32,4;32,9;36,7;36,6;24,9;28,2;80,8;45;50;-148,5;0,0;0,00;-0,451;300;0
05.09.2024;14:03:57;32,8;33,4;34,2;32,8;34,0;32,4;32,9;36,7;36,5;25,0;28,2;80,2;45;50;-148,6;0,0;0,00;-0,457;300;0
05.09.2024;14:04:07;32,8;33,5;34,1;32,8;34,0;32,4;32,9;36,7;36,7;24,9;28,2;81,1;45;50;-147,5;0,0;0,00;-0,454;300;0
05.09.2024;14:04:17;32,8;33,5;34,1;32,8;34,0;32,4;32,9;36,7;36,7;24,9;28,2;81,1;45;50;-147,7;0,0;0,00;-0,454;300;0
05.09.2024;14:04:27;32,8;33,5;34,0;32,8;34,0;32,4;32,9;36,7;36,5;24,9;28,2;80,3;45;50;-147,5;0,0;0,00;-0,454;300;0
05.09.2024;14:04:37;32,8;33,5;34,0;32,8;34,0;32,4;32,9;36,8;36,6;25,0;28,2;79,8;45;50;-146,8;0,0;0,00;-0,451;300;0
05.09.2024;14:04:47;32,8;33,5;33,9;32,8;34,0;32,5;32,9;36,7;36,7;24,9;28,2;80,1;45;50;-146,3;0,0;0,00;-0,457;300;0
05.09.2024;14:04:58;32,8;33,5;33,9;32,9;34,0;32,5;32,9;36,7;36,6;24,9;28,2;80,4;45;50;-146,1;0,0;0,00;-0,457;300;0
05.09.2024;14:05:08;32,8;33,6;33,9;32,9;34,0;32,5;32,9;36,7;36,5;24,9;28,2;80,4;45;50;-147,6;0,0;0,00;-0,457;300;0
05.09.2024;14:05:18;32,8;33,6;34,0;32,8;34,0;32,5;32,9;36,8;36,7;24,9;28,2;80,3;45;50;-146,0;0,0;0,00;-0,451;300;0
05.09.2024;14:05:28;32,8;33,6;34,0;32,8;34,1;32,5;32,9;36,7;36,7;24,9;28,2;80,0;45;50;-146,0;0,0;0,00;-0,454;300;0
05.09.2024;14:05:38;32,8;33,6;34,0;32,8;34,1;32,5;32,9;36,7;36,5;24,9;28,2;80,4;45;50;-147,1;0,0;0,00;-0,451;300;0
05.09.2024;14:05:48;32,8;33,6;34,0;32,8;34,1;32,5;32,9;36,7;36,6;24,9;28,2;80,1;45;50;-145,3;0,0;0,00;-0,457;300;0
05.09.2024;14:05:58;32,8;33,6;34,1;32,8;34,1;32,5;32,9;36,7;36,7;24,9;28,2;79,0;45;50;-145,9;0,0;0,00;-0,526;300;0
05.09.2024;14:06:08;32,8;33,6;34,1;32,9;34,1;32,5;32,9;36,7;36,6;24,9;28,2;78,1;45;50;-146,8;0,0;0,00;-0,529;300;0
05.09.2024;14:06:18;32,8;33,6;34,1;32,9;34,1;32,5;32,9;36,7;36,5;25,0;28,2;79,0;45;50;-146,4;0,0;0,00;-0,532;300;0
05.09.2024;14:06:28;32,8;33,7;34,1;32,9;34,1;32,5;32,9;36,7;36,6;25,0;28,2;77,7;45;50;-146,3;0,0;0,00;-0,529;300;0
05.09.2024;14:06:38;32,9;33,7;34,2;32,9;34,1;32,5;33,0;36,7;36,7;25,0;28,2;78,3;45;50;-147,4;0,0;0,00;-0,526;300;0
05.09.2024;14:06:48;32,8;33,7;34,2;32,9;34,1;32,5;32,9;36,7;36,6;25,0;28,2;78,1;45;50;-148,2;0,0;0,00;-0,532;300;0
05.09.2024;14:06:58;32,8;33,7;34,2;32,8;34,1;32,5;32,9;36,7;36,5;25,0;28,2;78,6;45;50;-147,6;0,0;0,00;-0,526;300;0
05.09.2024;14:07:09;32,8;33,7;34,2;32,8;34,1;32,5;32,9;36,7;36,7;25,0;28,2;80,0;45;50;-147,6;0,0;0,00;-0,529;300;0
05.09.2024;14:07:19;32,8;33,7;34,2;32,8;34,1;32,5;32,9;36,7;36,7;25,0;28,2;77,3;45;50;-146,8;0,0;0,00;-0,526;300;0
05.09.2024;14:07:29;32,9;33,8;34,3;32,9;34,2;32,5;32,9;36,7;36,5;25,2;28,2;77,8;45;50;-146,0;0,0;0,00;-0,526;300;0
05.09.2024;14:07:39;32,9;33,8;34,3;32,9;34,1;32,5;33,0;36,7;36,7;25,2;28,2;79,7;45;50;-146,0;0,0;0,00;-0,523;300;0
05.09.2024;14:07:49;32,9;33,9;34,3;32,9;34,2;32,5;33,0;36,7;36,7;25,2;28,2;78,4;45;50;-146,9;0,0;0,00;-0,529;300;0
05.09.2024;14:07:59;32,9;33,9;34,4;32,9;34,2;32,5;33,0;36,7;36,5;25,2;28,1;78,5;45;50;-145,2;0,0;0,00;-0,523;300;0
05.09.2024;14:08:09;33,0;33,9;34,4;32,9;34,2;32,5;33,0;36,7;36,6;25,2;28,1;78,1;45;50;-145,9;0,0;0,00;-0,526;300;0
05.09.2024;14:08:19;33,0;33,9;34,3;32,9;34,2;32,5;33,0;36,7;36,7;25,2;28,1;79,1;45;50;-145,6;0,0;0,00;-0,526;300;0
05.09.2024;14:08:29;33,0;33,9;34,3;32,9;34,2;32,5;33,0;36,7;36,6;25,2;28,1;79,1;45;50;-144,6;0,0;0,00;-0,526;300;0
05.09.2024;14:08:39;33,0;33,9;34,3;32,9;34,2;32,5;33,0;36,7;36,5;25,2;28,1;78,4;45;50;-146,3;0,0;0,00;-0,529;300;0
05.09.2024;14:08:49;33,0;33,9;34,2;32,9;34,2;32,5;33,0;36,7;36,7;25,2;28,1;78,5;45;50;-147,0;0,0;0,00;-0,526;300;0
05.09.2024;14:08:59;33,0;33,8;34,2;32,9;34,2;32,5;33,0;36,7;36,7;25,2;28,1;78,5;45;50;-146,3;0,0;0,00;-0,526;300;0
05.09.2024;14:09:09;33,0;33,9;34,2;32,9;34,2;32,5;33,0;36,8;36,5;25,2;28,1;80,0;45;50;-146,3;0,0;0,00;-0,523;300;0
05.09.2024;14:09:19;33,0;33,9;34,1;32,9;34,2;32,5;33,0;36,7;36,6;25,2;28,1;79,4;45;50;-147,4;0,0;0,00;-0,526;300;0
05.09.2024;14:09:30;33,0;33,9;34,1;32,9;34,2;32,5;33,0;36,7;36,7;25,2;28,1;79,1;45;50;-146,6;0,0;0,00;-0,526;300;0
05.09.2024;14:09:40;33,1;33,9;34,0;32,9;34,2;32,5;33,0;36,7;36,6;25,2;28,1;79,6;45;50;-145,8;0,0;0,00;-0,529;300;0
05.09.2024;14:09:50;33,1;33,9;34,0;32,9;34,2;32,4;33,0;36,8;36,5;25,2;28,1;78,8;45;50;-145,6;0,0;0,00;-0,526;300;0
05.09.2024;14:10:00;33,1;34,0;33,9;32,9;34,3;32,4;33,0;36,7;36,7;25,2;28,1;79,0;45;50;-146,2;0,0;0,00;-0,526;300;0
05.09.2024;14:10:10;33,1;33,9;33,9;32,9;34,3;32,4;33,0;36,8;36,7;25,2;28,1;78,1;45;50;-145,9;0,0;0,00;-0,523;300;0
05.09.2024;14:10:20;33,1;34,0;34,0;32,9;34,3;32,4;33,0;36,7;36,5;25,2;28,1;79,4;45;50;-144,9;0,0;0,00;-0,523;300;0
