;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
02.09.2024;14:17:45;25,9;27,6;27,5;27,6;27,4;27,2;27,7;28,9;28,9;23,4;26,0;70,4;40;45;-139,4;0,0;5,05;-0,515;400;0
02.09.2024;14:17:55;25,9;27,6;27,6;27,7;27,3;27,2;27,6;28,9;29,0;23,4;26,0;69,9;40;45;-140,6;0,0;4,99;-0,515;400;0
02.09.2024;14:18:05;25,9;27,6;27,6;27,7;27,4;27,2;27,5;28,9;28,8;23,4;26,0;70,8;40;45;-145,2;0,0;5,02;-0,512;400;0
02.09.2024;14:18:15;25,9;27,6;27,7;27,7;27,4;27,3;27,5;28,9;28,7;23,4;26,0;70,7;40;45;-143,5;0,0;5,03;-0,509;400;0
02.09.2024;14:18:25;25,9;27,6;27,7;27,7;27,5;27,3;27,4;28,9;28,9;23,4;26,0;70,1;40;45;-143,1;0,0;0,96;-0,517;400;0
02.09.2024;14:18:35;25,9;27,6;27,8;27,7;27,5;27,3;27,4;28,9;29,0;23,4;26,0;69,7;40;45;-145,6;0,0;0,00;-0,515;400;0
02.09.2024;14:18:45;25,9;27,5;27,7;27,7;27,6;27,3;27,4;28,8;28,8;23,4;26,0;70,0;40;45;-143,7;0,0;0,00;-0,515;400;0
02.09.2024;14:18:55;25,9;27,6;27,7;27,7;27,6;27,2;27,4;28,8;28,7;23,4;26,0;70,0;40;45;-145,2;0,0;0,00;-0,509;400;0
02.09.2024;14:19:05;26,0;27,6;27,6;27,7;27,7;27,2;27,5;28,9;28,9;23,4;26,0;70,4;40;45;-146,3;0,0;0,00;-0,512;400;0
02.09.2024;14:19:15;26,0;27,6;27,5;27,7;27,7;27,1;27,6;28,9;29,0;23,4;26,0;69,6;40;45;-146,8;0,0;0,00;-0,512;400;0
02.09.2024;14:19:26;26,1;27,6;27,4;27,7;27,8;27,1;27,6;28,9;28,8;23,4;26,0;69,9;40;45;-147,1;0,0;0,00;-0,509;400;0
02.09.2024;14:19:36;26,1;27,6;27,3;27,7;27,7;27,0;27,7;28,9;28,7;23,4;26,0;70,4;40;45;-146,8;0,0;0,00;-0,517;400;0
02.09.2024;14:19:46;26,1;27,6;27,3;27,7;27,7;26,9;27,7;28,9;28,9;23,4;26,0;69,8;40;45;-146,8;0,0;0,00;-0,517;400;0
02.09.2024;14:19:56;26,2;27,6;27,3;27,6;27,7;26,9;27,7;28,9;29,0;23,4;26,0;70,1;40;45;-146,9;0,0;0,00;-0,515;400;0
02.09.2024;14:20:06;26,2;27,6;27,4;27,5;27,6;26,9;27,7;28,9;28,8;23,4;26,0;69,1;40;45;-146,8;0,0;0,00;-0,509;400;0
02.09.2024;14:20:16;26,3;27,6;27,4;27,4;27,6;26,9;27,7;29,0;28,7;23,4;26,0;69,8;40;45;-146,7;0,0;0,00;-0,515;400;0
02.09.2024;14:20:26;26,3;27,6;27,5;27,4;27,5;26,9;27,6;28,9;28,9;23,4;26,0;70,0;40;45;-146,8;0,0;0,00;-0,517;400;0
02.09.2024;14:20:36;26,3;27,6;27,5;27,4;27,5;26,9;27,5;28,8;29,0;23,4;26,0;69,5;40;45;-146,8;0,0;0,00;-0,512;400;0
02.09.2024;14:20:46;26,2;27,6;27,6;27,4;27,4;27,0;27,4;28,9;28,7;23,4;26,0;70,3;40;45;-146,8;0,0;0,00;-0,512;400;0
02.09.2024;14:20:56;26,2;27,6;27,7;27,4;27,4;27,0;27,4;28,9;28,7;23,4;26,0;68,7;40;45;-146,9;0,0;0,00;-0,509;400;0
02.09.2024;14:21:07;26,3;27,7;27,7;27,5;27,3;27,1;27,4;28,9;29,0;23,4;26,0;69,6;40;45;-147,0;0,0;0,00;-0,509;400;0
02.09.2024;14:21:17;26,3;27,7;27,8;27,5;27,4;27,1;27,4;28,9;28,9;23,4;26,0;69,3;40;45;-146,9;0,0;0,00;-0,509;400;0
02.09.2024;14:21:27;26,4;27,7;27,7;27,5;27,4;27,2;27,4;28,9;28,7;23,4;26,0;69,6;40;45;-146,9;0,0;0,00;-0,509;400;0
02.09.2024;14:21:37;26,4;27,7;27,7;27,5;27,4;27,2;27,5;28,8;28,7;23,4;26,0;68,7;40;45;-146,9;0,0;0,00;-0,517;400;0
02.09.2024;14:21:47;26,4;27,7;27,6;27,6;27,5;27,2;27,6;28,9;29,0;23,4;26,0;68,8;40;45;-146,9;0,0;0,00;-0,515;400;0
02.09.2024;14:21:57;26,4;27,7;27,5;27,6;27,5;27,3;27,6;28,9;29,0;23,4;26,0;68,8;40;45;-146,9;0,0;0,00;-0,515;400;0
02.09.2024;14:22:07;26,5;27,7;27,4;27,6;27,6;27,3;27,7;28,9;28,7;23,4;26,0;69,7;40;45;-146,7;0,0;0,00;-0,509;400;0
02.09.2024;14:22:17;26,5;27,7;27,4;27,7;27,6;27,3;27,7;28,9;28,8;23,5;26,0;70,9;40;45;-146,6;0,0;0,00;-0,503;400;0
02.09.2024;14:22:27;26,5;27,6;27,3;27,7;27,7;27,3;27,7;28,9;29,0;23,4;26,0;70,4;40;45;-146,6;0,0;0,00;-0,509;400;0
02.09.2024;14:22:37;26,5;27,4;27,3;27,7;27,7;27,2;27,7;28,9;28,9;23,5;26,0;69,9;40;45;-146,6;0,0;0,00;-0,515;400;0
02.09.2024;14:22:48;26,6;27,3;27,4;27,7;27,8;27,2;27,7;28,8;28,7;23,5;26,0;69,7;40;45;-146,6;0,0;0,00;-0,512;400;0
02.09.2024;14:22:58;26,6;27,4;27,4;27,7;27,7;27,1;27,6;28,9;28,8;23,5;26,0;70,1;40;45;-146,6;0,0;0,00;-0,512;400;0
02.09.2024;14:23:08;26,7;27,4;27,5;27,7;27,7;27,0;27,5;28,8;29,0;23,7;26,0;70,3;40;45;-146,6;0,0;0,00;-0,515;400;0
02.09.2024;14:23:18;26,7;27,5;27,6;27,6;27,7;27,0;27,4;28,9;28,9;23,5;26,0;70,6;40;45;-146,8;0,0;0,00;-0,509;400;0
02.09.2024;14:23:28;26,7;27,5;27,6;27,5;27,6;26,9;27,4;28,9;28,7;23,5;26,0;69,0;40;45;-146,7;0,0;0,00;-0,515;400;0
02.09.2024;14:23:38;26,8;27,6;27,7;27,4;27,6;26,9;27,4;28,9;28,8;23,6;26,0;69,3;40;45;-146,7;0,0;0,00;-0,512;400;0
02.09.2024;14:23:48;26,9;27,7;27,7;27,4;27,5;26,9;27,4;28,9;29,0;23,7;26,0;69,0;40;45;-146,7;0,0;0,00;-0,512;400;0
02.09.2024;14:23:58;26,9;27,7;27,8;27,4;27,5;26,9;27,4;28,9;28,9;23,7;26,0;69,5;40;45;-146,7;0,0;0,00;-0,512;400;0
02.09.2024;14:24:08;26,9;27,7;27,8;27,4;27,4;26,9;27,5;28,9;28,7;23,7;26,0;69,8;40;45;-146,7;0,0;0,00;-0,515;400;0
02.09.2024;14:24:18;26,9;27,8;27,7;27,4;27,4;27,0;27,5;28,9;28,9;23,7;26,0;70,3;40;45;-146,7;0,0;0,00;-0,506;400;0
02.09.2024;14:24:29;26,9;27,7;27,6;27,5;27,3;27,0;27,6;28,9;29,0;23,7;26,0;69,8;40;45;-146,7;0,0;0,00;-0,512;400;0
02.09.2024;14:24:39;26,9;27,5;27,5;27,5;27,4;27,1;27,6;28,8;28,8;23,7;26,0;69,1;40;45;-146,8;0,0;0,00;-0,509;400;0
02.09.2024;14:24:49;26,9;27,4;27,4;27,6;27,4;27,1;27,7;28,9;28,7;23,7;26,0;69,9;40;45;-146,8;0,0;0,00;-0,512;400;0
02.09.2024;14:24:59;26,9;27,3;27,4;27,6;27,4;27,1;27,7;28,9;28,9;23,7;26,0;69,3;40;45;-146,9;0,0;0,00;-0,506;400;0
02.09.2024;14:25:09;27,0;27,4;27,3;27,6;27,5;27,2;27,7;28,9;29,0;23,7;26,0;70,6;40;45;-146,4;0,0;0,00;-0,512;400;0
02.09.2024;14:25:19;27,0;27,5;27,3;27,7;27,5;27,2;27,7;29,0;28,8;23,7;25,9;70,5;40;45;-146,2;0,0;0,00;-0,512;400;0
02.09.2024;14:25:29;27,1;27,5;27,4;27,7;27,6;27,2;27,6;28,9;28,7;23,6;25,9;69,7;40;45;-146,3;0,0;0,00;-0,509;400;0
02.09.2024;14:25:39;27,1;27,6;27,4;27,7;27,6;27,3;27,6;28,9;29,0;23,7;25,9;68,2;40;45;-146,3;0,0;0,00;-0,512;400;0
02.09.2024;14:25:49;27,1;27,6;27,5;27,7;27,7;27,3;27,5;28,9;29,0;23,7;25,9;69,6;40;45;-146,2;0,0;0,00;-0,506;400;0
02.09.2024;14:26:00;27,2;27,7;27,6;27,7;27,7;27,4;27,4;28,9;28,7;23,6;25,9;69,8;40;45;-146,3;0,0;0,00;-0,512;400;0
02.09.2024;14:26:10;27,2;27,7;27,6;27,6;27,8;27,3;27,4;28,9;28,8;23,6;25,9;68,9;40;45;-146,3;0,0;0,00;-0,512;400;0
02.09.2024;14:26:20;27,2;27,7;27,7;27,5;27,7;27,2;27,3;28,9;29,0;23,7;25,9;70,3;40;45;-146,3;0,0;0,00;-0,509;400;0
02.09.2024;14:26:30;27,3;27,6;27,8;27,4;27,7;27,2;27,4;28,9;28,9;23,7;25,9;70,1;40;45;-146,3;0,0;0,00;-0,509;400;0
02.09.2024;14:26:40;27,3;27,5;27,8;27,4;27,7;27,1;27,5;28,9;28,7;23,7;25,9;70,0;40;45;-146,4;0,0;0,00;-0,517;400;0
02.09.2024;14:26:50;27,3;27,4;27,7;27,4;27,6;27,1;27,5;28,9;28,8;23,7;25,9;69,8;40;45;-146,4;0,0;0,00;-0,512;400;0
02.09.2024;14:27:00;27,4;27,3;27,7;27,4;27,6;27,0;27,6;28,9;29,0;23,7;25,9;69,5;40;45;-146,4;0,0;0,00;-0,512;400;0
02.09.2024;14:27:10;27,4;27,4;27,6;27,5;27,5;26,9;27,6;28,9;28,8;23,7;25,9;70,0;40;45;-146,6;0,0;0,00;-0,512;400;0
02.09.2024;14:27:20;27,4;27,5;27,5;27,5;27,4;26,9;27,7;28,8;28,7;23,7;25,9;70,1;40;45;-146,6;0,0;0,00;-0,515;400;0
02.09.2024;14:27:30;27,4;27,6;27,4;27,6;27,4;26,8;27,7;28,9;28,9;23,7;25,9;68,7;40;45;-146,7;0,0;0,00;-0,512;400;0
02.09.2024;14:27:41;27,4;27,6;27,4;27,6;27,4;26,9;27,8;28,9;29,0;23,7;25,9;69,7;40;45;-146,7;0,0;0,00;-0,512;400;0
02.09.2024;14:27:51;27,5;27,7;27,3;27,7;27,3;26,9;27,7;28,9;28,8;23,7;25,9;69,9;40;45;-146,6;0,0;0,00;-0,512;400;0
02.09.2024;14:28:01;27,5;27,7;27,3;27,7;27,4;27,0;27,6;28,9;28,8;23,6;25,9;69,5;40;45;-146,6;0,0;0,00;-0,512;400;0
02.09.2024;14:28:11;27,6;27,8;27,4;27,7;27,4;27,0;27,5;28,9;28,9;23,7;25,9;68,8;40;45;-146,6;0,0;0,00;-0,509;400;0
02.09.2024;14:28:21;27,6;27,7;27,4;27,7;27,4;27,0;27,5;28,9;28,9;23,7;25,9;70,4;40;45;-146,7;0,0;0,00;-0,509;400;0
02.09.2024;14:28:31;27,6;27,5;27,5;27,7;27,5;27,1;27,4;28,9;28,8;23,7;25,9;69,6;40;45;-146,6;0,0;0,00;-0,512;400;0
02.09.2024;14:28:41;27,6;27,4;27,6;27,6;27,5;27,1;27,4;28,8;28,7;23,7;25,9;68,9;40;45;-146,6;0,0;0,00;-0,509;400;0
02.09.2024;14:28:51;27,7;27,4;27,7;27,6;27,6;27,2;27,4;28,8;29,0;23,6;25,9;69,9;40;45;-146,6;0,0;0,00;-0,509;400;0
02.09.2024;14:29:01;27,7;27,4;27,7;27,5;27,6;27,2;27,4;28,9;28,9;23,6;25,9;70,3;40;45;-146,7;0,0;0,00;-0,512;400;0
02.09.2024;14:29:12;27,7;27,4;27,8;27,4;27,7;27,2;27,5;28,8;28,7;23,7;25,9;69,5;40;45;-146,6;0,0;0,00;-0,506;400;0
02.09.2024;14:29:22;27,7;27,5;27,8;27,4;27,7;27,3;27,5;28,9;28,8;23,7;25,9;69,3;40;45;-146,6;0,0;0,00;-0,515;400;0
02.09.2024;14:29:32;27,7;27,6;27,7;27,4;27,8;27,3;27,6;28,9;29,0;23,6;25,9;69,3;40;45;-146,3;0,0;0,00;-0,512;400;0
02.09.2024;14:29:42;27,5;27,7;27,7;27,4;27,7;27,3;27,6;28,9;28,9;23,7;25,9;69,6;40;45;-146,3;0,0;0,00;-0,512;400;0
02.09.2024;14:29:52;27,4;27,7;27,6;27,5;27,7;27,3;27,7;28,9;28,7;23,6;25,9;69,0;40;45;-146,3;0,0;0,00;-0,512;400;0
02.09.2024;14:30:02;27,4;27,7;27,5;27,5;27,6;27,2;27,7;28,9;28,9;23,7;25,9;72,2;40;45;-146,3;0,0;0,00;-0,448;400;0
02.09.2024;14:30:12;27,4;27,6;27,5;27,6;27,6;27,2;27,8;28,9;29,0;23,6;25,9;71,3;40;45;-146,3;0,0;0,00;-0,448;400;0
02.09.2024;14:30:22;27,5;27,5;27,4;27,6;27,5;27,1;27,7;28,9;28,8;23,7;26,0;72,3;40;45;-146,3;0,0;0,00;-0,445;400;0
02.09.2024;14:30:32;27,6;27,4;27,3;27,7;27,5;27,0;27,6;28,9;28,7;23,7;26,0;71,2;40;45;-146,6;0,0;0,00;-0,448;400;0
02.09.2024;14:30:42;27,6;27,3;27,3;27,7;27,4;27,0;27,5;28,9;28,9;23,6;26,0;71,5;40;45;-146,3;0,0;0,00;-0,445;400;0
02.09.2024;14:30:52;27,7;27,4;27,3;27,7;27,4;26,9;27,5;28,9;29,0;23,7;26,0;71,1;40;45;-146,6;0,0;0,00;-0,448;400;0
02.09.2024;14:31:02;27,7;27,5;27,4;27,7;27,4;26,9;27,4;28,9;28,7;23,7;26,0;71,6;40;45;-146,6;0,0;0,00;-0,451;400;0
02.09.2024;14:31:13;27,7;27,6;27,4;27,7;27,4;26,9;27,4;28,8;28,7;23,7;26,0;72,0;40;45;-146,8;0,0;0,00;-0,451;400;0
02.09.2024;14:31:23;27,7;27,7;27,6;27,6;27,4;26,9;27,4;28,9;28,9;23,7;26,0;70,8;40;45;-145,3;0,0;0,01;-0,451;400;0
02.09.2024;14:31:33;27,7;27,7;27,6;27,5;27,4;26,9;27,4;28,9;29,0;23,7;26,0;71,0;40;45;-145,7;0,0;0,00;-0,451;400;0
02.09.2024;14:31:43;27,6;27,8;27,7;27,4;27,4;27,0;27,5;28,9;28,8;23,7;26,0;71,0;40;45;-147,7;0,0;0,00;-0,445;400;0
02.09.2024;14:31:53;27,5;27,7;27,7;27,4;27,5;27,0;27,5;28,9;28,7;23,7;26,0;71,3;40;45;-145,1;0,0;0,00;-0,451;400;0
02.09.2024;14:32:03;27,4;27,6;27,8;27,4;27,6;27,1;27,6;28,9;28,9;23,7;26,0;71,3;40;45;-143,9;0,0;0,00;-0,448;400;0
02.09.2024;14:32:13;27,3;27,5;27,7;27,4;27,6;27,1;27,6;28,9;29,0;23,7;26,0;72,3;40;45;-145,0;0,0;0,00;-0,445;400;0
02.09.2024;14:32:23;27,4;27,4;27,7;27,5;27,7;27,2;27,7;28,9;28,8;23,7;26,0;71,3;40;45;-145,7;0,0;0,00;-0,445;400;0
02.09.2024;14:32:33;27,5;27,3;27,6;27,5;27,7;27,2;27,7;28,9;28,7;23,7;26,0;71,1;40;45;-146,3;0,0;0,00;-0,448;400;0
02.09.2024;14:32:43;27,6;27,4;27,6;27,6;27,7;27,3;27,8;28,9;28,9;23,7;26,0;71,4;40;45;-146,2;0,0;0,00;-0,451;400;0
02.09.2024;14:32:53;27,6;27,5;27,5;27,6;27,8;27,3;27,7;28,9;29,0;23,5;26,0;70,5;40;45;-146,4;0,0;0,00;-0,448;400;0
02.09.2024;14:33:03;27,7;27,6;27,4;27,7;27,7;27,3;27,6;28,9;28,8;23,7;26,0;71,5;40;45;-146,7;0,0;0,00;-0,445;400;0
02.09.2024;14:33:14;27,7;27,7;27,4;27,7;27,7;27,3;27,6;28,9;28,7;23,5;26,0;71,3;40;45;-146,3;0,0;0,00;-0,445;400;0
02.09.2024;14:33:24;27,7;27,7;27,3;27,7;27,7;27,2;27,5;28,9;29,0;23,7;26,0;71,4;40;45;-145,9;0,0;0,00;-0,448;400;0
02.09.2024;14:33:34;27,7;27,7;27,3;27,8;27,6;27,2;27,4;28,9;29,0;23,7;26,0;70,9;40;45;-146,0;0,0;0,00;-0,451;400;0
02.09.2024;14:33:44;27,6;27,6;27,4;27,7;27,5;27,1;27,4;28,9;28,8;23,7;26,0;71,2;40;45;-145,8;0,0;0,00;-0,445;400;0
02.09.2024;14:33:54;27,5;27,5;27,5;27,6;27,5;27,1;27,3;28,9;28,7;23,7;26,0;71,3;40;45;-145,6;0,0;0,00;-0,445;400;0
02.09.2024;14:34:04;27,4;27,4;27,6;27,5;27,4;27,0;27,4;28,9;28,9;23,7;26,1;70,6;40;45;-145,6;0,0;0,00;-0,451;400;0
02.09.2024;14:34:14;27,3;27,4;27,6;27,5;27,4;27,0;27,5;28,9;29,0;23,7;26,1;69,7;40;45;-145,3;0,0;0,00;-0,448;400;0
